Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Buyruk Esnaf Lokantası | 1980'den Bugüne | Lezzet Adresi | Osmanlı Mutfağı | Sirkeci Lokanta,"Hoca Paşa, Hoca Paşa Sk. No:12 D:12, 34112 Fatih/İstanbul",0542 118 00 37,hello@sirkecilokanta.com.tr,https://www.sirkecilokanta.com.tr/,https://www.google.com/maps/place/Buyruk+Esnaf+Lokantas%C4%B1+%7C+1980%27den+Bug%C3%BCne+%7C+Lezzet+Adresi+%7C+Osmanl%C4%B1+Mutfa%C4%9F%C4%B1+%7C+Sirkeci+Lokanta/data=!4m7!3m6!1s0x14cab9eabacf3df5:0x160a7fdece796ee3!8m2!3d41.0138267!4d28.9760457!16s%2Fg%2F1tgdwnjc!19sChIJ9T3Puuq5yhQR4255zt5_ChY?authuser=0&hl=tr&rclk=1
Seher Restaurant,"Hoca Paşa, İbni Kemal Cd. No:18, 34110 Fatih/İstanbul",0538 580 40 70,info@seherrestaurant.com,https://www.seherrestaurant.com/,https://www.google.com/maps/place/Seher+Restaurant/data=!4m7!3m6!1s0x14cab9bff3c65a9b:0xef54853dd9960687!8m2!3d41.0133246!4d28.9766168!16s%2Fg%2F11c2lb07tx!19sChIJm1rG87-5yhQRhwaW2T2FVO8?authuser=0&hl=tr&rclk=1
By Kinyas Restaurant,"Cankurtaran, Tevkifhane Sk. No:18, 34122 Fatih/İstanbul",(0212) 516 44 02,info@bykinyasrestaurant.com,http://bykinyasrestaurant.com/,https://www.google.com/maps/place/By+Kinyas+Restaurant/data=!4m7!3m6!1s0x14cab9cf7cdcb12f:0xdfa057201375f2df!8m2!3d41.0061787!4d28.9799959!16s%2Fg%2F11flgdrpb6!19sChIJL7HcfM-5yhQR3_J1EyBXoN8?authuser=0&hl=tr&rclk=1
Şerbethane Cafe & Restaurant,"Sultanahmet Mahallesi Arasta Çarşısı Sokağı No:98, 34122 Fatih/İstanbul",(0212) 517 00 04,info@serbethane.com.tr,https://serbethane.net/,https://www.google.com/maps/place/%C5%9Eerbethane+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab9bd52627a13:0x4965295265fd2fdd!8m2!3d41.0042721!4d28.9767969!16s%2Fg%2F11cjkq2mzq!19sChIJE3piUr25yhQR3S_9ZVIpZUk?authuser=0&hl=tr&rclk=1
Queb Rooftop Restaurant,"The Byzantium Hotel Teras, Cankurtaran, Akbıyık Cd. No:29 D:Kat, 34122 Fatih/İstanbul",(0212) 458 08 80,info@queblounge.com,https://queblounge.com/,https://www.google.com/maps/place/Queb+Rooftop+Restaurant/data=!4m7!3m6!1s0x14cab964004bdc2b:0x4bcdf78a054123ad!8m2!3d41.0055509!4d28.9803879!16s%2Fg%2F11h4zflnpv!19sChIJK9xLAGS5yhQRrSNBBYr3zUs?authuser=0&hl=tr&rclk=1
Panoramic Restaurant,"Alemdar, Yerebatan Cd. No:37, 34110 Fatih/İstanbul",(0212) 511 19 37,info@panoramicrestaurant.com,https://panoramicrestaurant.com/,https://www.google.com/maps/place/Panoramic+Restaurant/data=!4m7!3m6!1s0x14cab9be1a70e9a1:0xcd8716e15724d04!8m2!3d41.0096468!4d28.9764206!16s%2Fg%2F1wn79qyy!19sChIJoelwGr65yhQRBE1yFW5x2Aw?authuser=0&hl=tr&rclk=1
Pleasure Terrace Roof Restaurant in Istanbul,"Hocapaşa Mah, Hüdavendigar Cd. No:4 Kat:5, 34112 Fatih/İstanbul",0539 377 07 43,terracepleasure@gmail.com,https://pleasureterracerooftop.com/,https://www.google.com/maps/place/Pleasure+Terrace+Roof+Restaurant+in+Istanbul/data=!4m7!3m6!1s0x14cab9be12fd21e9:0xdea984776133276d!8m2!3d41.012584!4d28.9783271!16s%2Fg%2F11t04czzbh!19sChIJ6SH9Er65yhQRbSczYXeEqd4?authuser=0&hl=tr&rclk=1
Lokanta 1741,"Alemdar, Prof. Kazım İsmail Gürkan Cd. No:34, 34110 Fatih/İstanbul",0533 145 17 41,info@lokanta1741.com,https://www.lokanta1741.com/,https://www.google.com/maps/place/Lokanta+1741/data=!4m7!3m6!1s0x14cab97f4e3e2b35:0x55a7f0a361ca425a!8m2!3d41.0106091!4d28.9753116!16s%2Fg%2F11flvvmb7_!19sChIJNSs-Tn-5yhQRWkLKYaPwp1U?authuser=0&hl=tr&rclk=1
Seyr-i İstanbul Haliç Cafe,"Demirtaş, Ayrancı Sk. No:9, 34134 Fatih/İstanbul",0538 487 77 14,info@thehalicbosphorus.com,https://thehalicbosphorus.com/,https://www.google.com/maps/place/Seyr-i+%C4%B0stanbul+Hali%C3%A7+Cafe/data=!4m7!3m6!1s0x14cab9f28d684f83:0xa2666fdf8f02d1b2!8m2!3d41.0188571!4d28.9632056!16s%2Fg%2F1tj5hg_r!19sChIJg09ojfK5yhQRstECj99vZqI?authuser=0&hl=tr&rclk=1
Esto Restaurant,"Alemdar, Çatalçeşme Sk. 29/E, 34110 Fatih/İstanbul",0536 929 70 69,info@estorestaurant.com,https://www.estorestaurant.com/,https://www.google.com/maps/place/Esto+Restaurant/data=!4m7!3m6!1s0x14cab9f166ee6fbd:0x77dc0da113acf5ca!8m2!3d41.0097927!4d28.9762471!16s%2Fg%2F11f8fsqbdc!19sChIJvW_uZvG5yhQRyvWsE6EN3Hc?authuser=0&hl=tr&rclk=1
Yeni Lokanta,"Tomtom, Kumbaracı Ykş. No:66/B, 34433 Beyoğlu/İstanbul",(0212) 292 25 50,info@yenilokanta.com,http://www.yenilokanta.com/,https://www.google.com/maps/place/Yeni+Lokanta/data=!4m7!3m6!1s0x14cab9e0851af0a5:0x4ea7cd502d773958!8m2!3d41.0295319!4d28.9756319!16s%2Fg%2F1ptz3rm_z!19sChIJpfAaheC5yhQRWDl3LVDNp04?authuser=0&hl=tr&rclk=1
Pino Gare Roof Restaurant,"Orient Express Hotel, Hoca Paşa, Hüdavendigar Cd. No : 24, 34120 sirkeci/İstanbul",0546 950 36 36,pinogarerestaurant6@gmail.com,https://pinogareroofrestaurant.com/,https://www.google.com/maps/place/Pino+Gare+Roof+Restaurant/data=!4m7!3m6!1s0x14cab9eb250e49f5:0x68a38a0fbb83d33a!8m2!3d41.0132713!4d28.9776074!16s%2Fg%2F11v0j7w3x9!19sChIJ9UkOJeu5yhQROtODuw-Ko2g?authuser=0&hl=tr&rclk=1
Ortaklar Kebap Restaurant,"Binbirdirek, Peykhane Cd. No:27/a, 34122 Fatih/İstanbul",(0212) 517 61 98,ortaklaryt1997@gmail.com,https://ortaklarkebaprestaurant.com/,https://www.google.com/maps/place/Ortaklar+Kebap+Restaurant/data=!4m7!3m6!1s0x14cab9f6dccdc703:0x64b18fa727e7f483!8m2!3d41.0072314!4d28.9721228!16s%2Fg%2F11sqw7chhj!19sChIJA8fN3Pa5yhQRg_TnJ6ePsWQ?authuser=0&hl=tr&rclk=1
Orient Express Restaurant,"Hoca Paşa, Sirkeci İstasyon Cd. No:2, 34110 Fatih/İstanbul",(0212) 522 22 80,info@orientexpressrestaurant.net,https://orientexpressrestaurant.net/,https://www.google.com/maps/place/Orient+Express+Restaurant/data=!4m7!3m6!1s0x14cab9c036a104eb:0x69bbcc7c42d23572!8m2!3d41.0153017!4d28.9772955!16s%2Fg%2F11ddy1fb93!19sChIJ6wShNsC5yhQRcjXSQnzMu2k?authuser=0&hl=tr&rclk=1
Turgut Kebab Restaurant -Sultanahmet-,"Sultan Ahmet, Akbıyık Cd. No:64, 34122 Fatih/İstanbul",0554 012 12 02,turgutdurumpide@hotmail.com,https://www.turgutkebap.com/,https://www.google.com/maps/place/Turgut+Kebab+Restaurant+-Sultanahmet-/data=!4m7!3m6!1s0x14cab9bce057739d:0xfc3349384daf02f9!8m2!3d41.004723!4d28.979098!16s%2Fg%2F11hbprfx4v!19sChIJnXNX4Ly5yhQR-QKvTThJM_w?authuser=0&hl=tr&rclk=1
Constantines Ark,"Hoca Paşa, İbni Kemal Cd. No:13, 34110 Fatih/İstanbul",(0212) 522 34 21,info@constantinesark.istanbul,https://constantinesark.istanbul/,https://www.google.com/maps/place/Constantines+Ark/data=!4m7!3m6!1s0x14cab9bff2526c9d:0x9b97b142d440e6c3!8m2!3d41.0129705!4d28.9770832!16s%2Fg%2F11clvtf_x1!19sChIJnWxS8r-5yhQRw-ZA1EKxl5s?authuser=0&hl=tr&rclk=1
Deraliye Ottoman Cuisine Restaurant,"Alemdar Mahallesi Ticaret Hane Sokak Giriş Kat No 10, 34122",(0212) 520 77 78,info@deraliyerestaurant.com,https://deraliyerestaurant.com/,https://www.google.com/maps/place/Deraliye+Ottoman+Cuisine+Restaurant/data=!4m7!3m6!1s0x14cab996011ea127:0xfcefecb3d43b2028!8m2!3d41.008827!4d28.9761024!16s%2Fg%2F11b8789m0g!19sChIJJ6EeAZa5yhQRKCA71LPs7_w?authuser=0&hl=tr&rclk=1
Seven Hills Restaurant,"Cankurtaran, Tevkifhane Sk. No:8 Kat:3, 34122 Fatih/İstanbul",0534 522 37 93,info@sevenhillsrestaurant.com,https://www.sevenhillsrestaurant.com/,https://www.google.com/maps/place/Seven+Hills+Restaurant/data=!4m7!3m6!1s0x14cab9bc4a57a37d:0xd36133b24b2fdc0a!8m2!3d41.0063995!4d28.9797043!16s%2Fg%2F11b6t6t100!19sChIJfaNXSry5yhQRCtwvS7IzYdM?authuser=0&hl=tr&rclk=1
Abdi Bey Lokantası,"Arap Cami, Bankalar Cd. No: 21, 34421 Beyoğlu/İstanbul",0531 783 33 33,"info@abdibey.com.tr, hello@abdibey.com.tr",https://abdibey.com.tr/,https://www.google.com/maps/place/Abdi+Bey+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab9dd86268b01:0x6856c88988ebdfd!8m2!3d41.0240731!4d28.9725351!16s%2Fg%2F11w319jyrp!19sChIJAYsmht25yhQR_b2OmIhshQY?authuser=0&hl=tr&rclk=1
Kaktüs Cihangir,"Pürtelaş Hasan Efendi, Cihangir Cd. No:16/A, 34343 Beyoğlu/İstanbul",(0212) 243 57 31,info@kaktuscihangir.com,http://www.kaktuscihangir.com/,https://www.google.com/maps/place/Kakt%C3%BCs+Cihangir/data=!4m7!3m6!1s0x14cab762dc1a5431:0xc3636cc823573543!8m2!3d41.0316158!4d28.9866232!16s%2Fg%2F1tcwzj_9!19sChIJMVQa3GK3yhQRQzVXI8hsY8M?authuser=0&hl=tr&rclk=1
İstanbull Cafe,"Caferağa, Miralay Nazım Sk. no:15, 34714 Kadıköy/İstanbul",0506 271 07 17,"info@istanbullcafe.com, example@email.com",http://istanbullcafe.com/,https://www.google.com/maps/place/%C4%B0stanbull+Cafe/data=!4m7!3m6!1s0x14cab86f37c5bc65:0xf18f7014a173410d!8m2!3d40.9879085!4d29.0280797!16s%2Fg%2F11b7xmvhwc!19sChIJZbzFN2-4yhQRDUFzoRRwj_E?authuser=0&hl=tr&rclk=1
Moss Lounge The Bosphorus,"Demirtaş, Fetva Ykş. no:18A, 34116 Fatih/İstanbul",(0212) 514 65 78,info@mossloungethebosphorus.com,http://www.mossloungethebosphorus.com/,https://www.google.com/maps/place/Moss+Lounge+The+Bosphorus/data=!4m7!3m6!1s0x14cab9de9befa9e9:0x679626bd824700a!8m2!3d41.0166986!4d28.9656625!16s%2Fg%2F11kv34lk72!19sChIJ6anvm965yhQRCnAk2GtieQY?authuser=0&hl=tr&rclk=1
Hidden Garden Restaurant Sultanahmet,"Binbirdirek, Peykhane Cd. No: 14/A, 34122 Fatih/İstanbul",0532 067 48 13,"hiddengardensultanahmett@gmail.com, info@mshiddengarden.com",https://mshiddengarden.com/,https://www.google.com/maps/place/Hidden+Garden+Restaurant+Sultanahmet/data=!4m7!3m6!1s0x14cab96c9d63641b:0x6d7a0fe832213f66!8m2!3d41.006749!4d28.9724282!16s%2Fg%2F11mv20mk1n!19sChIJG2RjnWy5yhQRZj8hMugPem0?authuser=0&hl=tr&rclk=1
Luco Restaurant Rooftop Sirkeci,"Hoca Paşa, Ebussuud Cd. No:21, 34112 Fatih/İstanbul",0538 017 84 74,"example@mail.com, restaurantlucoroof@gmail.com",https://restaurantluco.com/,https://www.google.com/maps/place/Luco+Restaurant+Rooftop+Sirkeci/data=!4m7!3m6!1s0x14cab9772d258bb1:0xeb33231be10241c6!8m2!3d41.0126627!4d28.9769354!16s%2Fg%2F11smqk15pz!19sChIJsYslLXe5yhQRxkEC4RsjM-s?authuser=0&hl=tr&rclk=1
Roof Mezze 360 Restaurant,"Seres old city hotel, Hoca Paşa, Hüdavendigar Cd. No:25, 34420 Fatih/İstanbul",0536 418 50 25,roofmezze@gmail.com,http://roofmezze360.com/,https://www.google.com/maps/place/Roof+Mezze+360+Restaurant/data=!4m7!3m6!1s0x14cab9c00f19ee23:0x32d44de0eea80503!8m2!3d41.0137159!4d28.9769003!16s%2Fg%2F11fzf6ckmt!19sChIJI-4ZD8C5yhQRAwWo7uBN1DI?authuser=0&hl=tr&rclk=1
Shishly Cafe&Bistro,"Merkez, Abide-i Hürriyet Cd No:122, 34381 Şişli/İstanbul",(0212) 234 64 09,info@bistroshishly.com,http://www.bistroshishly.com/,https://www.google.com/maps/place/Shishly+Cafe%26Bistro/data=!4m7!3m6!1s0x14cab71cb53c4b17:0x55adfdcac9b780ff!8m2!3d41.0624077!4d28.9877165!16s%2Fg%2F11bzsf94cy!19sChIJF0s8tRy3yhQR_4C3ycr9rVU?authuser=0&hl=tr&rclk=1
Mikla,"The Marmara Pera, Asmalı Mescit, Meşrutiyet Cd. No:15, 34430 Beyoğlu/İstanbul",(0212) 293 56 56,info@miklarestaurant.com,http://www.miklarestaurant.com/,https://www.google.com/maps/place/Mikla/data=!4m7!3m6!1s0x14cab9e04677e445:0x84a9f9a2f4e8defe!8m2!3d41.0310369!4d28.9741962!16s%2Fm%2F0nd32kn!19sChIJReR3RuC5yhQR_t7o9KL5qYQ?authuser=0&hl=tr&rclk=1
Üç Maymun Nargile Cafe,"Hoca Paşa, Nöbethane Cd. No:18, 34110 Fatih/İstanbul",0546 506 49 21,info@3maymuncafe.com.tr,http://3maymuncafe.com.tr/,https://www.google.com/maps/place/%C3%9C%C3%A7+Maymun+Nargile+Cafe/data=!4m7!3m6!1s0x14cab9c06987dbb7:0xe6871a33fe1fe54a!8m2!3d41.0141314!4d28.9774436!16s%2Fg%2F11cn8shhvd!19sChIJt9uHacC5yhQRSuUf_jMah-Y?authuser=0&hl=tr&rclk=1
Vamos Estambul Restaurant & Cafe,"Alemdar, Ticarethane Sk. 39/42, 34120 Fatih/İstanbul",0537 835 75 00,"info@kips.com.tr, example@example.com, example@email.com, yourexample@email.com",http://www.vamosestambulrestaurant.com/,https://www.google.com/maps/place/Vamos+Estambul+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cab9a4dae6430d:0x4cdd30c32fb25459!8m2!3d41.0086605!4d28.976019!16s%2Fg%2F11h1jdtl_0!19sChIJDUPm2qS5yhQRWVSyL8Mw3Uw?authuser=0&hl=tr&rclk=1
Lotus Restaurant & Cafe,"Hoca Paşa, İbni Kemal Cd. No:16, 34110 Fatih/İstanbul",0555 978 39 52,info@lotusrestaurantcafe.com,http://lotusrestaurantcafe.com/,https://www.google.com/maps/place/Lotus+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cab9df6abe5627:0x690ea6e8776d2749!8m2!3d41.0132266!4d28.9766915!16s%2Fg%2F11rbs7021l!19sChIJJ1a-at-5yhQRSSdtd-imDmk?authuser=0&hl=tr&rclk=1
Eagles İstanbul Restaurant,"Binbirdirek, klor farer caddesi no10/7, 34122 Fatih/İstanbul",0505 053 21 34,"eaglesistanbulrestaurant@gmail.com, kralleonidas4@gmail.com",http://www.eaglesistanbulrestaurant.com/,https://www.google.com/maps/place/Eagles+%C4%B0stanbul+Restaurant/data=!4m7!3m6!1s0x14cab956c9f6f289:0x8718ec4f4c4ec1fb!8m2!3d41.0076872!4d28.9733343!16s%2Fg%2F11t1h4n60t!19sChIJifL2yVa5yhQR-8FOTE_sGIc?authuser=0&hl=tr&rclk=1
Green Garden Restaurant Cafe,"Hoca Paşa, Nöbethane Çk. No:3, 34110 Fatih/İstanbul",(0212) 520 81 48,"greengardenistanbul@gmail.com, greengardentr@gmail.com",http://greengardentr.tilda.ws/,https://www.google.com/maps/place/Green+Garden+Restaurant+Cafe/data=!4m7!3m6!1s0x14cab9c05daf2279:0x2be9013c7455be70!8m2!3d41.0141399!4d28.9785452!16s%2Fg%2F11c31037yn!19sChIJeSKvXcC5yhQRcL5VdDwB6Ss?authuser=0&hl=tr&rclk=1
Old hipodrom terrace restaurant,"Küçük Ayasofya, Kaleci Sk. No:3, 34000 Fatih/İstanbul",0532 171 24 63,oldhipodromcaferestaurant@gmail.com,https://oldhipodromterracerestaurant.com/,https://www.google.com/maps/place/Old+hipodrom+terrace+restaurant/data=!4m7!3m6!1s0x14cab9db25104c3d:0x616076ef13448d09!8m2!3d41.003492!4d28.9737249!16s%2Fg%2F11tn4d168y!19sChIJPUwQJdu5yhQRCY1EE-92YGE?authuser=0&hl=tr&rclk=1
Perri Karaköy,"Arap Cami, Bankalar Cd. No:21 K:2, 34421 Beyoğlu/İstanbul",0539 361 99 99,perri@perri.com.tr,https://www.perri.com.tr/,https://www.google.com/maps/place/Perri+Karak%C3%B6y/data=!4m7!3m6!1s0x14cab92c13e30405:0xde272c9b1bb87b24!8m2!3d41.0241151!4d28.9725744!16s%2Fg%2F11vqsz917_!19sChIJBQTjEyy5yhQRJHu4G5ssJ94?authuser=0&hl=tr&rclk=1
Şirvan Sofrası Restaurant,"Küçük Ayasofya, Küçük Ayasofya Cd. No:71, 34122 Fatih/İstanbul",(0212) 458 40 81,sirvansofrasi@gmail.com,https://www.sirvan-sofrasi.com/,https://www.google.com/maps/place/%C5%9Eirvan+Sofras%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cab99853a0cdcf:0x52ea6909a1d3dc98!8m2!3d41.0029427!4d28.9734586!16s%2Fg%2F1q64xbdcv!19sChIJz82gU5i5yhQRmNzToQlp6lI?authuser=0&hl=tr&rclk=1
Mahir Lokantası,"Cumhuriyet, Tavukçu Feth Sokağı 28/B, 34380 Şişli/İstanbul",(0212) 234 93 94,wordpress@example.com,https://www.yeninesilmenu.net/mahirlokantasi/?fbclid=PAZXh0bgNhZW0CMTEAAaYpXK4_A-XwVzSEIse0fgm9ihgTVqWUAwDdst5wa3n7allvfDqKkzGFPfo_aem_wMrlFgqii9XycXSeoL-wNQ,https://www.google.com/maps/place/Mahir+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab711e55eb8cb:0xd89f76d4b565162b!8m2!3d41.0529279!4d28.9871923!16s%2Fg%2F11cn99v412!19sChIJy7he5RG3yhQRKxZltdR2n9g?authuser=0&hl=tr&rclk=1
Loti Roof Lounge,"Binbirdirek, Divan Yolu Cd. No:27, 34112 Fatih/İstanbul",0538 093 58 85,"info@loticafe.com, info@lotipoints.com",https://lotipoints.com/loti-roof-lounge/,https://www.google.com/maps/place/Loti+Roof+Lounge/data=!4m7!3m6!1s0x14cab996f134cbd1:0xc8bfe7bfd1cf49ca!8m2!3d41.0080809!4d28.9730087!16s%2Fg%2F11f3njyc39!19sChIJ0cs08Za5yhQRyknP0b_nv8g?authuser=0&hl=tr&rclk=1
Namlı Gurme,"Kemankeş Karamustafa Paşa, Mumhane Cd. No:6, 34425 Beyoğlu/İstanbul",(0212) 293 68 80,info@namligida.com.tr,http://www.namligurmeonline.com/,https://www.google.com/maps/place/Naml%C4%B1+Gurme/data=!4m7!3m6!1s0x14cab9dd4bf78723:0xf1e6af05f421bb08!8m2!3d41.0237088!4d28.9778838!16s%2Fg%2F1thh4rz3!19sChIJI4f3S925yhQRCLsh9AWv5vE?authuser=0&hl=tr&rclk=1
Palatium Cafe and Restaurant,"Cankurtaran, Kutlugün Sk. No: 33, 34122 Fatih/İstanbul",0543 844 54 13,basdogan01@gmail.com,https://www.palatiumcafeandrestaurant.com/,https://www.google.com/maps/place/Palatium+Cafe+and+Restaurant/data=!4m7!3m6!1s0x14cab9bc6acf8299:0x44683dfc6d5e51b6!8m2!3d41.0061307!4d28.9803778!16s%2Fg%2F1tg97cv1!19sChIJmYLPary5yhQRtlFebfw9aEQ?authuser=0&hl=tr&rclk=1
Faros Restaurant&Bar Sultanahmet,"Alemdar, Divan Yolu Cd. No:68, 34110 Fatih/İstanbul",(0212) 513 91 13,info@farosoldcity.com,http://www.farosoldcity.com/,https://www.google.com/maps/place/Faros+Restaurant%26Bar+Sultanahmet/data=!4m7!3m6!1s0x14cab9d5a0832d6d:0xf050175dcdfdb15c!8m2!3d41.0083349!4d28.9738179!16s%2Fg%2F11sslq9ssb!19sChIJbS2DoNW5yhQRXLH9zV0XUPA?authuser=0&hl=tr&rclk=1
