Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Halit Balık Restoran,"Agah Ateş, Tayyar Yıldırım Cd. No: 31 D, 41800 Körfez/Kocaeli",(0262) 511 34 34,info@halitbalik.com,https://www.google.com/url?q=http://www.halitbalik.com/&opi=79508299&sa=U&ved=0ahUKEwjy08-W1JWMAxWVQ_EDHTR3JXsQ61gIGSgQ&usg=AOvVaw2mi7nXy3BVZIKGJYSTkwfK,https://www.google.com/maps/place/Halit+Bal%C4%B1k+Restoran/data=!4m7!3m6!1s0x14cb3bc7a0f4808b:0x2581ad9abc4e89c2!8m2!3d40.7837994!4d29.6184658!16s%2Fg%2F11j3ry7gp0!19sChIJi4D0oMc7yxQRwolOvJqtgSU?authuser=0&hl=tr&rclk=1
Gurme Steak House,"Sarımeşe, Sapanca Yolu Cd., 41100 Kartepe/Kocaeli",0532 628 07 41,info@gurmesteakhouse.com,https://www.google.com/url?q=http://www.gurmesteakhouse.com/&opi=79508299&sa=U&ved=0ahUKEwinsZqZ1JWMAxVIRvEDHWRrHbcQ61gIFCgQ&usg=AOvVaw3E0xuxvh2GaZm2mz2JnrNp,https://www.google.com/maps/place/Gurme+Steak+House/data=!4m7!3m6!1s0x14cb51d5b677edf9:0x26545be7c98a3ee4!8m2!3d40.728898!4d30.0691049!16s%2Fg%2F11j3v8c3ny!19sChIJ-e13ttVRyxQR5D6KyedbVCY?authuser=0&hl=tr&rclk=1
Voge Restaurant,"Wes Hotel, Kozluk Mah. Ruşen Hakkı Caddesi, Dut Sk. No:2 Kat:1, 41200 İzmit/Kocaeli",0533 400 62 41,info@voge.com.tr,https://www.google.com/url?q=https://voge.com.tr/&opi=79508299&sa=U&ved=0ahUKEwi208is1JWMAxWlQPEDHcU9MyQQ61gIFigS&usg=AOvVaw2G7FiTusqbr5oyfMhuy6yi,https://www.google.com/maps/place/Voge+Restaurant/data=!4m7!3m6!1s0x14cb453c38ca9db1:0x7f180d7cecc00899!8m2!3d40.763032!4d29.9184416!16s%2Fg%2F11kc8nxcj0!19sChIJsZ3KODxFyxQRmQjA7HwNGH8?authuser=0&hl=tr&rclk=1
Saklı Bahçe Restaurant Maşukiye,"Maşukiye Mahallesi Kartepe Caddesi, Alabalık Sk. No:28, 41295 Kartepe/Kocaeli",(0262) 354 21 90,info@saklibahcerestaurant.com,https://www.google.com/url?q=http://saklibahcerestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjziu2v1JWMAxWXSfEDHXThLKUQ61gIFSgQ&usg=AOvVaw22ap8uDWGVESTj26MJeyKj,https://www.google.com/maps/place/Sakl%C4%B1+Bah%C3%A7e+Restaurant+Ma%C5%9Fukiye/data=!4m7!3m6!1s0x14cb5847e9fa25d1:0xd93ac300f531c73e!8m2!3d40.6903859!4d30.1251441!16s%2Fg%2F1hc5c_pm5!19sChIJ0SX66UdYyxQRPscx9QDDOtk?authuser=0&hl=tr&rclk=1
La Baia Bistro,"F.Sultan Mehmet Caddesi, Kaptan Sokak, No: 18. Darıca, 41700 Gebze/Kocaeli",(0262) 653 84 18,info@labaiabistro.com,https://www.google.com/url?q=https://www.labaiabistro.com/&opi=79508299&sa=U&ved=0ahUKEwiGh4Sz1JWMAxUWRPEDHWM8M_4Q61gIEigO&usg=AOvVaw2wd5SaopJnQ-UNsPEhwz3A,https://www.google.com/maps/place/La+Baia+Bistro/data=!4m7!3m6!1s0x14cadff827534323:0x9af3bcef9c3c83a6!8m2!3d40.7896499!4d29.3476867!16s%2Fg%2F11rckv5jd8!19sChIJI0NTJ_jfyhQRpoM8nO-885o?authuser=0&hl=tr&rclk=1
Gölbaşı Restaurant,"Hisareyn Mh. Fatih Cd. No:185, Gölcük / Kocaeli, 41663",(0262) 434 48 00,iletisim@golbasirestaurant.net,https://www.google.com/url?q=http://www.golbasirestaurant.net/&opi=79508299&sa=U&ved=0ahUKEwintMa31JWMAxXOA9sEHSjgK-4Q61gIFSgQ&usg=AOvVaw2HpH_c8Zz11ouMUQKIXl7P,https://www.google.com/maps/place/G%C3%B6lba%C5%9F%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb40cbf7721973:0x5c535b03c9927b83!8m2!3d40.6831817!4d29.8660945!16s%2Fg%2F1hc1l_m9w!19sChIJcxly98tAyxQRg3uSyQNbU1w?authuser=0&hl=tr&rclk=1
Sahil Restaurant Eskihisar,"Köyiçi Mevkii, Eskihisar Köyü, Eskihisar, 3024. Sk. No:16, 41400 Gebze/Kocaeli",(0262) 655 55 02,webmaster@sahilrestaurant.net,https://www.google.com/url?q=http://sahilrestaurant.net/&opi=79508299&sa=U&ved=0ahUKEwjwjuy-1JWMAxU-SfEDHc9VG0UQ61gIGigS&usg=AOvVaw0GrIb7IVPuxvpeCCiHJi1I,https://www.google.com/maps/place/Sahil+Restaurant+Eskihisar/data=!4m7!3m6!1s0x14cb200fc8ef7859:0x4df06295e0c22d2f!8m2!3d40.7696274!4d29.4281198!16s%2Fg%2F1tf_kn06!19sChIJWXjvyA8gyxQRLy3C4JVi8E0?authuser=0&hl=tr&rclk=1
Denizatı Restaurant,"Köyiçi Mevkii, 3024. Sk. No:14, 41400 Gebze/Kocaeli",0533 600 87 82,eskihisardenizati@gmail.com,https://www.google.com/url?q=http://www.denizatieskihisar.com.tr/&opi=79508299&sa=U&ved=0ahUKEwig-vDC1JWMAxWxRPEDHeiGOfIQ61gIGigQ&usg=AOvVaw3LJzBJlWzRB2e9YigHTy6_,https://www.google.com/maps/place/Denizat%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb21eb0d43a307:0x3af9aa2f7dac7ec6!8m2!3d40.769666!4d29.4280171!16s%2Fg%2F11mvzwvkqk!19sChIJB6NDDeshyxQRxn6sfS-q-To?authuser=0&hl=tr&rclk=1
Salman Et Kasap & Izgara Darıca,"Emek, Fatih Sultan Mehmet Cd. No:17, 41700 Darıca/Kocaeli",(0262) 653 61 69,info@salmanet.com.tr,https://www.google.com/url?q=http://www.salmanet.com.tr/&opi=79508299&sa=U&ved=0ahUKEwjHh9bS1JWMAxVNQ_EDHZeWFPQQ61gIFSgQ&usg=AOvVaw1uwciL7wIn5lklldyMHzXx,https://www.google.com/maps/place/Salman+Et+Kasap+%26+Izgara+Dar%C4%B1ca/data=!4m7!3m6!1s0x14cade4daf1ce78b:0xb5e1e5ac5269f6ea!8m2!3d40.8012893!4d29.3680253!16s%2Fg%2F11j4lpfl21!19sChIJi-ccr03eyhQR6vZpUqzl4bU?authuser=0&hl=tr&rclk=1
Tarihi Karaköy Fırını,"Osman Yılmaz, 607/1. Sk. 17-17/A, 41400 Gebze/Kocaeli",(0262) 644 44 54,tarihi@tarihikarakoyfirini.com.tr,https://www.google.com/url?q=http://www.tarihikarakoyfirini.com.tr/&opi=79508299&sa=U&ved=0ahUKEwj0kOnl1JWMAxUpQ_EDHePhM6YQ61gIFSgQ&usg=AOvVaw0g4iZHiFxIaFk_Epy7IbuU,https://www.google.com/maps/place/Tarihi+Karak%C3%B6y+F%C4%B1r%C4%B1n%C4%B1/data=!4m7!3m6!1s0x14cb20795ca4a0a9:0x8bdf588858456d6f!8m2!3d40.7916319!4d29.4230607!16s%2Fg%2F11bx8rdd8n!19sChIJqaCkXHkgyxQRb21FWIhY34s?authuser=0&hl=tr&rclk=1
Güzeller Vadi Restaurant,"İnönü Gebze Güzeller OSB, Ziya Gökalp Cd. No:1, 41400 Gebze/Kocaeli",(0262) 751 27 47,info@guzellervadi.com,https://www.google.com/url?q=http://www.guzellervadi.com/&opi=79508299&sa=U&ved=0ahUKEwjysNzs1JWMAxUvRPEDHXvgOLIQ61gIFSgQ&usg=AOvVaw2_D8vRuVf6PVrZ0svxF_Pg,https://www.google.com/maps/place/G%C3%BCzeller+Vadi+Restaurant/data=!4m7!3m6!1s0x14cb2733e8cd1cd1:0x8f93e54ae0577305!8m2!3d40.8312092!4d29.4480717!16s%2Fg%2F11cltwy4mf!19sChIJ0RzN6DMnyxQRBXNX4Erlk48?authuser=0&hl=tr&rclk=1
