Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Masala Kebap,"Körfez Mahallesi, Berk Sokak No:1 - Dolphin AVM Karşısı, 41040 İzmit/Kocaeli",(0262) 324 40 70,info@masalakebap.com,https://www.masalakebap.com/,https://www.google.com/maps/place/Masala+Kebap/data=!4m7!3m6!1s0x14cb4f87d7a3f2eb:0x5953f0cb1e4e4c0f!8m2!3d40.7647183!4d29.9401826!16s%2Fg%2F11bz_vjj_c!19sChIJ6_Kj14dPyxQRD0xOHsvwU1k?authuser=0&hl=tr&rclk=1
"Refiye Restoran - Cağ Kebap , Izgara , Serpme Kahvaltı , İzmit","Yahyakaptan, Kara Yolu Cd. No:21/B, 41050 İzmit/Kocaeli",(0262) 333 11 12,bilgi@refiyerestaurant.com,https://www.refiyerestaurant.com/,"https://www.google.com/maps/place/Refiye+Restoran+-+Ca%C4%9F+Kebap+,+Izgara+,+Serpme+Kahvalt%C4%B1+,+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f5acc34e273:0x75da875d03438e1f!8m2!3d40.7798403!4d29.9727987!16s%2Fg%2F11g1qj706h!19sChIJc-I0zFpPyxQRH45DA12H2nU?authuser=0&hl=tr&rclk=1"
Lotus Meat,"Yenişehir, Dönmez Sk., 41040 İzmit/Kocaeli",0506 871 49 28,info@lafloraotel.com,https://lafloraotel.com/restaurant/lotus-1,https://www.google.com/maps/place/Lotus+Meat/data=!4m7!3m6!1s0x14cb4f1eb6bbb193:0x9badc0bd4cce3c92!8m2!3d40.7658064!4d29.9660805!16s%2Fg%2F11hdjhm653!19sChIJk7G7th5PyxQRkjzOTL3ArZs?authuser=0&hl=tr&rclk=1
İntiba Döner - İzmit,"Körfez, İstanbul İzmit Yanyolu No:137 No:137, 41040 İzmit/Kocaeli",0850 644 5775,info@intiba.com.tr,http://www.intiba.com.tr/,https://www.google.com/maps/place/%C4%B0ntiba+D%C3%B6ner+-+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f8ba9fa58c7:0xe62851d5e7327ad0!8m2!3d40.7629711!4d29.9478727!16s%2Fg%2F11by_ldj2t!19sChIJx1j6qYtPyxQR0Hoy59VRKOY?authuser=0&hl=tr&rclk=1
Anıt Park Köftecisi,"Kadıköy, Atatürk Blv. No:45, 41050 İzmit/Kocaeli",0541 804 31 09,info@kocaeli-de.com,http://www.kocaeli-de.com/Yerler/anitpark-koftecisi,https://www.google.com/maps/place/An%C4%B1t+Park+K%C3%B6ftecisi/data=!4m7!3m6!1s0x14cb4f893828a995:0xf1291d08340bcac5!8m2!3d40.7658942!4d29.9435318!16s%2Fg%2F113gg2krv!19sChIJlakoOIlPyxQRxcoLNAgdKfE?authuser=0&hl=tr&rclk=1
Koçal Çiftliği Kafe&Restoran Yuvacık,"Mahallesi, Yuvacık Yakacık, Önder Sk. No:43, 41090 Başiskele/Kocaeli",0539 841 33 22,kocalciftligirestorant@gmail.com,http://www.kocalciftligi.com/,https://www.google.com/maps/place/Ko%C3%A7al+%C3%87iftli%C4%9Fi+Kafe%26Restoran+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb5d9df3cd0965:0x630e118a86e211f5!8m2!3d40.6713709!4d29.9788658!16s%2Fg%2F11hz3cndc0!19sChIJZQnN851dyxQR9RHihooRDmM?authuser=0&hl=tr&rclk=1
Chinese&Sushi Express İzmit,"Körfez, Berk Sk. No:6/1, 41040 İzmit/Kocaeli",0530 471 12 46,info@sushiexpress.com.tr,https://www.sushiexpress.com.tr/,https://www.google.com/maps/place/Chinese%26Sushi+Express+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f19002fbc0f:0xf09a9955ee49b67f!8m2!3d40.7647525!4d29.9404145!16s%2Fg%2F11y3s6m0nc!19sChIJD7wvABlPyxQRf7ZJ7lWZmvA?authuser=0&hl=tr&rclk=1
Dünya Yemek Catering,"Kozluk Mah.Mustafa Karakaş Sk, Atlas Sk. No: 14, 41860 İzmit/Kocaeli",0544 125 57 00,"satis@dunyayemek.com, info@dunyayemek.com",https://dunyayemek.com/iletisim,https://www.google.com/maps/place/D%C3%BCnya+Yemek+Catering/data=!4m7!3m6!1s0x14cb458995dd8821:0x7edee551596dfbbb!8m2!3d40.7664425!4d29.9109966!16s%2Fg%2F11flz3xrqc!19sChIJIYjdlYlFyxQRu_ttWVHl3n4?authuser=0&hl=tr&rclk=1
Midpoint - Symbol AVM,"Symbol, Kocaeli",Telefon Yok,info@tikla.com.tr,https://www.tikla.com.tr/midpoint-symbol-kocaeli-avm.html,https://www.google.com/maps/place/Midpoint+-+Symbol+AVM/data=!4m7!3m6!1s0x14cb50036a2cb18d:0x7b01956958810603!8m2!3d40.7591603!4d29.9796404!16s%2Fg%2F11c55vzp9q!19sChIJjbEsagNQyxQRAwaBWGmVAXs?authuser=0&hl=tr&rclk=1
Kolibri Coffee Yenişehir,"Yenişehir, Demokrasi Cd. No:31, 41100 İzmit/Kocaeli",Telefon Yok,info@kolibricoffee.com.tr,https://kolibricoffee.com.tr/,https://www.google.com/maps/place/Kolibri+Coffee+Yeni%C5%9Fehir/data=!4m7!3m6!1s0x14cb4fb23516cf7d:0x238bf74907bdea9f!8m2!3d40.7628273!4d29.9629419!16s%2Fg%2F11w997f0w4!19sChIJfc8WNbJPyxQRn-q9B0n3iyM?authuser=0&hl=tr&rclk=1
Makarnam,"Sanayi, Ömer Türkçakal Blv. No:7, 41040 İzmit/Kocaeli",(0262) 504 73 31,info@makarnam.com.tr,https://www.makarnam.com.tr/,https://www.google.com/maps/place/Makarnam/data=!4m7!3m6!1s0x14cb4f5677c476d5:0x1236545d1573231e!8m2!3d40.7642375!4d29.9410152!16s%2Fg%2F11txf739p7!19sChIJ1XbEd1ZPyxQRHiNzFV1UNhI?authuser=0&hl=tr&rclk=1
Gırnata Kocaeli - Adaplı Meyhane,"Ömerağa, Oramiral Salim Dervişoğlu Cd. 76/A, 41100 İzmit/Kocaeli",0538 095 14 17,girnatakocaeli@gmail.com,https://girnatakocaeli.com/,https://www.google.com/maps/place/G%C4%B1rnata+Kocaeli+-+Adapl%C4%B1+Meyhane/data=!4m7!3m6!1s0x14cb45abbb78bb99:0x67412acb53d6022a!8m2!3d40.7607423!4d29.9298664!16s%2Fg%2F11j8lzskqz!19sChIJmbt4u6tFyxQRKgLWU8sqQWc?authuser=0&hl=tr&rclk=1
Özkılıç Aspava Lounge,"Yenişehir, Demokrasi Cd. No:65, 41040, 41200 İzmit/Kocaeli",(0262) 311 46 46,iletisim@ozkilicaspava.com.tr,https://www.ozkilicaspava.com.tr/,https://www.google.com/maps/place/%C3%96zk%C4%B1l%C4%B1%C3%A7+Aspava+Lounge/data=!4m7!3m6!1s0x14cb4fb3b12f19a7:0xf61d4637eed58170!8m2!3d40.7632347!4d29.9599681!16s%2Fg%2F11l6j4rdww!19sChIJpxkvsbNPyxQRcIHV7jdGHfY?authuser=0&hl=tr&rclk=1
Sümela Köfte ve Fırını,"Atakent Mh, Sapanca Yolu Cd. No:44, 41180 Kartepe/Kocaeli",(0262) 371 23 78,iletisim@naiboglusumela.com,http://www.sumelakartepe.com/,https://www.google.com/maps/place/S%C3%BCmela+K%C3%B6fte+ve+F%C4%B1r%C4%B1n%C4%B1/data=!4m7!3m6!1s0x14cb50bba11a4eb5:0x3d10335fe4258e01!8m2!3d40.742642!4d30.050569!16s%2Fg%2F1thm0p1s!19sChIJtU4aobtQyxQRAY4l5F8zED0?authuser=0&hl=tr&rclk=1
Vadi Restaurant,"Çınarlı Mahallesi, Vadisi, Maşukiye, Alabalık Sk. No:22, 41295 Kartepe/Kocaeli",(0262) 354 22 02,info@vadirestaurant.com,http://www.vadirestaurant.com/,https://www.google.com/maps/place/Vadi+Restaurant/data=!4m7!3m6!1s0x14cb50369618c7e9:0x9a5f3b688c5f113!8m2!3d40.6914024!4d30.1258525!16s%2Fg%2F1tht3p7z!19sChIJ6ccYljZQyxQRE_HFiLbzpQk?authuser=0&hl=tr&rclk=1
Katmışlar Yemek Hizmetleri,"Karadenizliler, Sayı Sk. No:5, 41300 Başiskele/Kocaeli",(0262) 335 49 09,"katmislaryemek@hotmail.com, info@katmislaryemek.com",http://www.katmislaryemek.com/,https://www.google.com/maps/place/Katm%C4%B1%C5%9Flar+Yemek+Hizmetleri/data=!4m7!3m6!1s0x14cb457cf7f44079:0x4644a06c286ea995!8m2!3d40.7513542!4d29.9610469!16s%2Fg%2F11fqhbw7qh!19sChIJeUD093xFyxQRlaluKGygREY?authuser=0&hl=tr&rclk=1
Gölbaşı Restaurant,"Hisareyn Mh. Fatih Cd. No:185, Gölcük / Kocaeli, 41663",(0262) 434 48 00,iletisim@golbasirestaurant.net,http://www.golbasirestaurant.net/,https://www.google.com/maps/place/G%C3%B6lba%C5%9F%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb40cbf7721973:0x5c535b03c9927b83!8m2!3d40.6831817!4d29.8660945!16s%2Fg%2F1hc1l_m9w!19sChIJcxly98tAyxQRg3uSyQNbU1w?authuser=0&hl=tr&rclk=1
KASAPHAN STEAK HOUSE,"Yazlık Yeni, Atilla Han Cd. No:7, 41650 Gölcük/Kocaeli",(0262) 433 24 24,"info@kasaphan.com.tr, info@kasaphan.com",http://www.kasaphan.com.tr/,https://www.google.com/maps/place/KASAPHAN+STEAK+HOUSE/data=!4m7!3m6!1s0x14cb41496f29f14b:0x7b193edf0ba60ae9!8m2!3d40.705283!4d29.862323!16s%2Fg%2F11fxcxgm8h!19sChIJS_Epb0lByxQR6QqmC98-GXs?authuser=0&hl=tr&rclk=1
The Hunger İzmit Symbol Avm,"Ovacık Mahallesi D100 Karayolu Caddesi No: 48 GF Başiskele, 41190 Başiiskele/Kocaeli",0537 569 53 68,thehunger@thehunger.com.tr,https://www.thehunger.com.tr/,https://www.google.com/maps/place/The+Hunger+%C4%B0zmit+Symbol+Avm/data=!4m7!3m6!1s0x14cb51a59095ae37:0x9f1888c27f4cc476!8m2!3d40.7572302!4d29.9791631!16s%2Fg%2F11tj6gh0hw!19sChIJN66VkKVRyxQRdsRMf8KIGJ8?authuser=0&hl=tr&rclk=1
Maçka İşkembe,"Yenişehir, Demokrasi Cd. No:74, 41050 İzmit/Kocaeli",(0262) 313 00 11,info@macka.com.tr,http://www.macka.com.tr/,https://www.google.com/maps/place/Ma%C3%A7ka+%C4%B0%C5%9Fkembe/data=!4m7!3m6!1s0x14cb4ff07dc91143:0x9af16d88cbc1dcf8!8m2!3d40.763416!4d29.962055!16s%2Fg%2F1q66xsn89!19sChIJQxHJffBPyxQR-NzBy4ht8Zo?authuser=0&hl=tr&rclk=1
"Loco Lounge & Hookah - İzmit Nargile, Maç","Duo Life Residence Symbol AVM Arkası, Ovacık, Kavakçılık Sok No:31/D, 41300 Başiskele/Kocaeli",0536 706 58 07,info@locolounge.com.tr,http://www.locolounge.com.tr/,"https://www.google.com/maps/place/Loco+Lounge+%26+Hookah+-+%C4%B0zmit+Nargile,+Ma%C3%A7/data=!4m7!3m6!1s0x14cb4f57181a2e71:0x1036ea09ee36c1ed!8m2!3d40.7555281!4d29.9775218!16s%2Fg%2F11s1l6kb2k!19sChIJcS4aGFdPyxQR7cE27gnqNhA?authuser=0&hl=tr&rclk=1"
Maide Kafe & Restoran & Düğün Salonu,"Sekapark 2.Etap, Serdar, Güneş Cd., 41100 İzmit/Kocaeli",0536 313 33 11,musterihizmetleri@antikkapi.com.tr,http://www.antikkapi.com.tr/,https://www.google.com/maps/place/Maide+Kafe+%26+Restoran+%26+D%C3%BC%C4%9F%C3%BCn+Salonu/data=!4m7!3m6!1s0x14cb454254fa935b:0xf04d8cacb6e27f40!8m2!3d40.7599655!4d29.8909353!16s%2Fg%2F11cs5y2pg5!19sChIJW5P6VEJFyxQRQH_itqyMTfA?authuser=0&hl=tr&rclk=1
Mahmut Usta Künefe ve Baklava Salonları,"Körfez, Atatürk Blv. No:24, 41040 İzmit/Kocaeli",(0262) 321 07 02,info@mahmutustatatlilari.com,https://mahmutustatatlilari.com/,https://www.google.com/maps/place/Mahmut+Usta+K%C3%BCnefe+ve+Baklava+Salonlar%C4%B1/data=!4m7!3m6!1s0x14cb4f888c2a026b:0x4b55d5784040ef9d!8m2!3d40.7651954!4d29.9404705!16s%2Fg%2F113f0rwt8!19sChIJawIqjIhPyxQRne9AQHjVVUs?authuser=0&hl=tr&rclk=1
"Pure Black Coffee, Kent Meydanı","Karabaş, Şahabettin Bilgisu Cd. Ankara Apt No:2/A, 41100 İzmit/Kocaeli",0536 375 63 93,info@pureblack.coffee,http://www.pureblack.coffee/,"https://www.google.com/maps/place/Pure+Black+Coffee,+Kent+Meydan%C4%B1/data=!4m7!3m6!1s0x14cb455df7a91cb7:0xbc79e69e6b45be4f!8m2!3d40.7630258!4d29.9331017!16s%2Fg%2F11pf8h6clw!19sChIJtxyp911FyxQRT75Fa57mebw?authuser=0&hl=tr&rclk=1"
Kartepe Manzara Restaurant,"Maşukiye Kartepe Cad. No:, D:149, 41250 Kartepe/Kocaeli",0539 678 41 61,info@kartepemanzara.com,https://www.kartepemanzara.com/,https://www.google.com/maps/place/Kartepe+Manzara+Restaurant/data=!4m7!3m6!1s0x14cb45389e515557:0xec81fada0a04937d!8m2!3d40.6792451!4d30.1387942!16s%2Fg%2F1ptw68x_k!19sChIJV1VRnjhFyxQRfZMECtr6gew?authuser=0&hl=tr&rclk=1
İşte Cafe,"Kabaoğlu, Prof. Baki Komşuoğlu Blv. No:187, 41000 İzmit/Kocaeli",0530 174 16 89,bilgi@istecafe.net,http://istecafe.com/,https://www.google.com/maps/place/%C4%B0%C5%9Fte+Cafe/data=!4m7!3m6!1s0x14cb4fabab240921:0xb994520fdc673eda!8m2!3d40.8000068!4d29.9305744!16s%2Fg%2F1tggqw8q!19sChIJIQkkq6tPyxQR2j5n3A9SlLk?authuser=0&hl=tr&rclk=1
