Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Seven Hills Restaurant,"Cankurtaran, Tevkifhane Sk. No:8 Kat:3, 34122 Fatih/İstanbul",0534 522 37 93,info@sevenhillsrestaurant.com,https://www.google.com/url?q=https://www.sevenhillsrestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjNzfixoaeMAxVqQvEDHaOWMBMQ61gIGigQ&usg=AOvVaw1zXoQxeh1scc2eNryWMf70,https://www.google.com/maps/place/Seven+Hills+Restaurant/data=!4m7!3m6!1s0x14cab9bc4a57a37d:0xd36133b24b2fdc0a!8m2!3d41.0063995!4d28.9797043!16s%2Fg%2F11b6t6t100!19sChIJfaNXSry5yhQRCtwvS7IzYdM?authuser=0&hl=tr&rclk=1
Sirkeci Sultan Restaurant,"Hoca Paşa, Nöbethane Cd. No:21/A, 34110 Fatih/İstanbul",0535 424 61 21,No Website,N/A,https://www.google.com/maps/place/Sirkeci+Sultan+Restaurant/data=!4m7!3m6!1s0x14cab98e754aa17b:0x92b12afd7348aad1!8m2!3d41.0141301!4d28.9772089!16s%2Fg%2F11r8mw71l0!19sChIJe6FKdY65yhQR0apIc_0qsZI?authuser=0&hl=tr&rclk=1
Dimbil Restaurant,"Küçük Ayasofya, Kadırga Limanı Cd. No:112, 34122 Fatih/İstanbul",0535 592 04 16,No Website,N/A,https://www.google.com/maps/place/Dimbil+Restaurant/data=!4m7!3m6!1s0x14cab9a1d3f23f17:0x23a17c061e6e9d54!8m2!3d41.0043227!4d28.9714664!16s%2Fg%2F11tdmf1hdl!19sChIJFz_y06G5yhQRVJ1uHgZ8oSM?authuser=0&hl=tr&rclk=1
Hunkar kebap Restaurant Breakfast & kebap & Fish,"Küçük Ayasofya, Kadırga Limanı Cd. No:143/A, 34122 Fatih/İstanbul",0541 330 38 38,No Website,N/A,https://www.google.com/maps/place/Hunkar+kebap+Restaurant+Breakfast+%26+kebap+%26+Fish/data=!4m7!3m6!1s0x14cab9b08c644405:0x35464fa3967cad55!8m2!3d41.0037809!4d28.971933!16s%2Fg%2F11hzbxz82p!19sChIJBURkjLC5yhQRVa18lqNPRjU?authuser=0&hl=tr&rclk=1
Food Palace 1981 Anatolian Restaurant,"Binbirdirek, Peykhane Cd. No: 18, 34122 Fatih/İstanbul",0501 073 55 95,No Email Found,https://www.google.com/url?q=https://foodpalacerestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjNmrK6oaeMAxXZSvEDHfIxK8IQ61gIFSgQ&usg=AOvVaw3djkpmofSAI_FguA4I90L5,https://www.google.com/maps/place/Food+Palace+1981+Anatolian+Restaurant/data=!4m7!3m6!1s0x14cab94e9301ed61:0x1565c870bd982fc8!8m2!3d41.0067033!4d28.9724946!16s%2Fg%2F11k3r5b69x!19sChIJYe0Bk065yhQRyC-YvXDIZRU?authuser=0&hl=tr&rclk=1
Last Ottoman Cafe & Restaurant,"Hoca Paşa, Darüssade Sk. No 10, 34110 Fatih/İstanbul",0531 204 59 85,lastottomancaferestaurant@gmail.com,https://www.google.com/url?q=https://lastottomancafe.com/&opi=79508299&sa=U&ved=0ahUKEwjju_y8oaeMAxVCQvEDHcbNJeoQ61gIFSgQ&usg=AOvVaw3iQt-9qnSCLdWqZ2QPWeG5,https://www.google.com/maps/place/Last+Ottoman+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab95a43d3123b:0xefd7ecba28084fdf!8m2!3d41.0138125!4d28.9783214!16s%2Fg%2F11jx79lg0w!19sChIJOxLTQ1q5yhQR308IKLrs1-8?authuser=0&hl=tr&rclk=1
Beso Restaurant Bistro,"Ordu caddesi, Mimar Kemalettin, Koca Ragıp paşa CD No:7, 34130 Fatih/İstanbul",0530 669 53 63,No Email Found,https://www.google.com/url?q=http://www.besorooftop.com/&opi=79508299&sa=U&ved=0ahUKEwie_bi_oaeMAxWRVfEDHQhaNSUQ61gIFygS&usg=AOvVaw1FEun4v3U595yx6RoUcjmQ,https://www.google.com/maps/place/Beso+Restaurant+Bistro/data=!4m7!3m6!1s0x14cab9966f712e7b:0x383202b086cc096c!8m2!3d41.0090973!4d28.9594634!16s%2Fg%2F11f157g35j!19sChIJey5xb5a5yhQRbAnMhrACMjg?authuser=0&hl=tr&rclk=1
İstanbul Kebab Cafe Restaurant,"Alemdar, Biçki Yurdu Sk. No:5, 34122 Fatih/İstanbul",0537 982 73 95,No Email Found,https://www.google.com/url?q=https://istanbulkebabcaferestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjwzebCoaeMAxXlBNsEHa2gMsQQ61gIFSgQ&usg=AOvVaw2h0ExvLNSm9q7Cu69psA49,https://www.google.com/maps/place/%C4%B0stanbul+Kebab+Cafe+Restaurant/data=!4m7!3m6!1s0x14cab96b072c388f:0x5c2e4d7a2cb9143d!8m2!3d41.0085446!4d28.9748034!16s%2Fg%2F11h6k_8526!19sChIJjzgsB2u5yhQRPRS5LHpNLlw?authuser=0&hl=tr&rclk=1
Seher Restaurant,"Hoca Paşa, İbni Kemal Cd. No:18, 34110 Fatih/İstanbul",0538 580 40 70,info@seherrestaurant.com,https://www.google.com/url?q=https://www.seherrestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwig9qPFoaeMAxU4R_EDHc70FHIQ61gIFSgQ&usg=AOvVaw140iEnaoVOryBB_ZkxM0Yi,https://www.google.com/maps/place/Seher+Restaurant/data=!4m7!3m6!1s0x14cab9bff3c65a9b:0xef54853dd9960687!8m2!3d41.0133246!4d28.9766168!16s%2Fg%2F11c2lb07tx!19sChIJm1rG87-5yhQRhwaW2T2FVO8?authuser=0&hl=tr&rclk=1
Hidden Garden Restaurant Sultanahmet,"Binbirdirek, Peykhane Cd. No: 14/A, 34122 Fatih/İstanbul",0532 067 48 13,"hiddengardensultanahmett@gmail.com, info@mshiddengarden.com",https://www.google.com/url?q=https://mshiddengarden.com/&opi=79508299&sa=U&ved=0ahUKEwiH4tvIoaeMAxVQS_EDHVffEMwQ61gIFSgQ&usg=AOvVaw2bterCXWYrw-_Qn3A7rerq,https://www.google.com/maps/place/Hidden+Garden+Restaurant+Sultanahmet/data=!4m7!3m6!1s0x14cab96c9d63641b:0x6d7a0fe832213f66!8m2!3d41.006749!4d28.9724282!16s%2Fg%2F11mv20mk1n!19sChIJG2RjnWy5yhQRZj8hMugPem0?authuser=0&hl=tr&rclk=1
Rumeli Restaurant,"Alemdar, Ticarethane Çk. No:11, 34110 Fatih/İstanbul",0541 904 96 04,No Website,N/A,https://www.google.com/maps/place/Rumeli+Restaurant/data=!4m7!3m6!1s0x14cab9965d1841dd:0xfb90639fa25d846d!8m2!3d41.0086282!4d28.9762238!16s%2Fg%2F1tg2ynsq!19sChIJ3UEYXZa5yhQRbYRdop9jkPs?authuser=0&hl=tr&rclk=1
Galeyan Restaurant,"Alemdar, Ticarethane Sk. No:13/B, 34110 Fatih/İstanbul",(0212) 513 83 90,Error Accessing Site,https://www.google.com/url?q=https://galeyann.com/&opi=79508299&sa=U&ved=0ahUKEwiNqZ7NoaeMAxWQSfEDHQvsBL4Q61gIGSgQ&usg=AOvVaw1hAasZ_WJMaHz9roPQQpyY,https://www.google.com/maps/place/Galeyan+Restaurant/data=!4m7!3m6!1s0x14cab93c0679fab3:0xb9b483fbf38286d3!8m2!3d41.0087126!4d28.9759081!16s%2Fg%2F11r2qwgfc7!19sChIJs_p5Bjy5yhQR04aC8_uDtLk?authuser=0&hl=tr&rclk=1
Esto Restaurant,"Alemdar, Çatalçeşme Sk. 29/E, 34110 Fatih/İstanbul",0536 929 70 69,info@estorestaurant.com,https://www.google.com/url?q=https://www.estorestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwi027jPoaeMAxWPcvEDHXfqI9MQ61gIFCgQ&usg=AOvVaw34c7BhWUqrFhIfnvQbkkDT,https://www.google.com/maps/place/Esto+Restaurant/data=!4m7!3m6!1s0x14cab9f166ee6fbd:0x77dc0da113acf5ca!8m2!3d41.0097927!4d28.9762471!16s%2Fg%2F11f8fsqbdc!19sChIJvW_uZvG5yhQRyvWsE6EN3Hc?authuser=0&hl=tr&rclk=1
Le Safran Restaurant,"Alemdar, Alemdar Cd. No:11, 34122 Fatih/İstanbul",0544 569 55 56,No Website,N/A,https://www.google.com/maps/place/Le+Safran+Restaurant/data=!4m7!3m6!1s0x14cab967c23ba01d:0xe5704acb91c68f59!8m2!3d41.0103992!4d28.9784599!16s%2Fg%2F11s7y4lvcy!19sChIJHaA7wme5yhQRWY_GkctKcOU?authuser=0&hl=tr&rclk=1
Divella Bistro Restaurant,"Cankurtaran mah. akbıyık caddesi, Adliye Sk. no:11, 34122 Fatih/İstanbul",0552 880 21 31,"info@divellabistro.net, info@divella.com",https://www.google.com/url?q=https://www.divellabistro.net/&opi=79508299&sa=U&ved=0ahUKEwj89crToaeMAxXfSfEDHdUxKgMQ61gIFSgQ&usg=AOvVaw2OOLl3vcicwRsuf5iI_D8J,https://www.google.com/maps/place/Divella+Bistro+Restaurant/data=!4m7!3m6!1s0x14cab9e1a405fee1:0xf3d6a4a861b3fcc5!8m2!3d41.006464!4d28.9807498!16s%2Fg%2F11j15jf6hn!19sChIJ4f4FpOG5yhQRxfyzYaik1vM?authuser=0&hl=tr&rclk=1
İnci Terrace Restaurant,"Sultanahmet Mahallesi, Mimar Mehmet Ağa Cd. No:20, 34122 Fatih/İstanbul",0532 430 58 69,info@inciterracerestaurant.com,https://www.google.com/url?q=http://inciterracerestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwi6kIHaoaeMAxWJQ_EDHS2NEKsQ61gIFCgQ&usg=AOvVaw0vBLxUg9-Y8RvrLH5K3QpY,https://www.google.com/maps/place/%C4%B0nci+Terrace+Restaurant/data=!4m7!3m6!1s0x14cab9becbb67703:0x89da434fd8ad4bec!8m2!3d41.0046457!4d28.9794846!16s%2Fg%2F11gj74w_8j!19sChIJA3e2y765yhQR7Eut2E9D2ok?authuser=0&hl=tr&rclk=1
Rainbow fish & meat restaurant,"Cankurtaran, Mimar Mehmet Ağa Cd. No:33 D:1, 34122 Fatih/İstanbul",0543 486 19 76,No Website,N/A,https://www.google.com/maps/place/Rainbow+fish+%26+meat+restaurant/data=!4m7!3m6!1s0x14cab94db4c690a7:0x2df7cbce904565a!8m2!3d41.0045997!4d28.979899!16s%2Fg%2F11h81c0lcw!19sChIJp5DGtE25yhQRWlYE6bx83wI?authuser=0&hl=tr&rclk=1
Ararat Terrace Restaurant & Rooftop,"Sultan Ahmet, Torun Sk. no : 3 D:101, 34400 Fatih/İstanbul",0534 299 94 14,No Website,N/A,https://www.google.com/maps/place/Ararat+Terrace+Restaurant+%26+Rooftop/data=!4m7!3m6!1s0x14cab9cfcc2b7d85:0x8297c19c6e474763!8m2!3d41.0051184!4d28.9786091!16s%2Fg%2F11rxmd00z5!19sChIJhX0rzM-5yhQRY0dHbpzBl4I?authuser=0&hl=tr&rclk=1
ŞATO’s Restaurant,"Cankurtaran, Akbıyık Cd, Cankurtaran, akbıyık Sultanahmet No:33, 34122 Fatih/İstanbul",0533 320 72 86,No Website,N/A,https://www.google.com/maps/place/%C5%9EATO%E2%80%99s+Restaurant/data=!4m7!3m6!1s0x14cab98fcf4e8fcb:0x662ef0273897d668!8m2!3d41.0053594!4d28.9800383!16s%2Fg%2F11pyy8hfj1!19sChIJy49Oz4-5yhQRaNaXOCfwLmY?authuser=0&hl=tr&rclk=1
Fuego Restaurant,"Alemdar, İncili Çavuş Sk. 15A, 34110 Fatih/İstanbul",0530 076 20 86,No Website,N/A,https://www.google.com/maps/place/Fuego+Restaurant/data=!4m7!3m6!1s0x14cab9bde51c370f:0x41e67c97d4f6f878!8m2!3d41.0082589!4d28.9772595!16s%2Fg%2F11h11w0w1!19sChIJDzcc5b25yhQRePj21Jd85kE?authuser=0&hl=tr&rclk=1
Turgut Kebab Restaurant -Sultanahmet-,"Sultan Ahmet, Akbıyık Cd. No:64, 34122 Fatih/İstanbul",0554 012 12 02,No Email Found,https://www.google.com/url?q=https://www.turgutkebap.com/&opi=79508299&sa=U&ved=0ahUKEwjwlIXnoaeMAxWBS_EDHckUDWwQ61gIFSgQ&usg=AOvVaw2weouB1Bvxar0RoF2GG5-3,https://www.google.com/maps/place/Turgut+Kebab+Restaurant+-Sultanahmet-/data=!4m7!3m6!1s0x14cab9bce057739d:0xfc3349384daf02f9!8m2!3d41.004723!4d28.979098!16s%2Fg%2F11hbprfx4v!19sChIJnXNX4Ly5yhQR-QKvTThJM_w?authuser=0&hl=tr&rclk=1
Şirvan Sofrası Restaurant,"Küçük Ayasofya, Küçük Ayasofya Cd. No:71, 34122 Fatih/İstanbul",(0212) 458 40 81,sirvansofrasi@gmail.com,https://www.google.com/url?q=https://www.sirvan-sofrasi.com/&opi=79508299&sa=U&ved=0ahUKEwiXuqDpoaeMAxW-Q_EDHdqKKLcQ61gIFSgQ&usg=AOvVaw30ukpgqwLQOsV90QO6CfDv,https://www.google.com/maps/place/%C5%9Eirvan+Sofras%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cab99853a0cdcf:0x52ea6909a1d3dc98!8m2!3d41.0029427!4d28.9734586!16s%2Fg%2F1q64xbdcv!19sChIJz82gU5i5yhQRmNzToQlp6lI?authuser=0&hl=tr&rclk=1
Neda Restaurant,"Hoca Paşa, Hüdavendigar Cd. No : 5, 34110 Fatih/İstanbul",(0212) 514 98 28,No Website,N/A,https://www.google.com/maps/place/Neda+Restaurant/data=!4m7!3m6!1s0x14cab94d1bbf39a9:0x7ee5d59bc71d77b1!8m2!3d41.0125857!4d28.9781034!16s%2Fg%2F11rdq09x0r!19sChIJqTm_G025yhQRsXcdx5vV5X4?authuser=0&hl=tr&rclk=1
Fiyort Restaurant Karaköy ( Eski Peninsula Teras Restaurant ),"Arap Cami, Tersane Cd. No:111, 34420 Beyoğlu/İstanbul",0549 254 70 32,No Website,N/A,https://www.google.com/maps/place/Fiyort+Restaurant+Karak%C3%B6y+%28+Eski+Peninsula+Teras+Restaurant+%29/data=!4m7!3m6!1s0x14cab9e8be3c2d2b:0xa55da12f8483247d!8m2!3d41.023905!4d28.970141!16s%2Fg%2F1td8g027!19sChIJKy08vui5yhQRfSSDhC-hXaU?authuser=0&hl=tr&rclk=1
Gülhane Şark Sofrası,"Alemdar, Alayköşkü Cd. No:22, 34110 Fatih/İstanbul",0542 433 66 52,No Website,N/A,https://www.google.com/maps/place/G%C3%BClhane+%C5%9Eark+Sofras%C4%B1/data=!4m7!3m6!1s0x14cac8f5da1be9bf:0x2cde93a2af68367f!8m2!3d41.0107029!4d28.9777066!16s%2Fg%2F1tvrfd0l!19sChIJv-kb2vXIyhQRfzZor6KT3iw?authuser=0&hl=tr&rclk=1
Olive Garden Cafe & Restaurant,"Küçük Ayasofya, Kadırga Limanı Cd. No:102, 34400 Fatih/İstanbul",(0212) 514 22 88,info@olivegardenrestaurant.com.tr,https://www.google.com/url?q=http://olivegardenrestaurant.com.tr/&opi=79508299&sa=U&ved=0ahUKEwjrydryoaeMAxWjVfEDHQGqD3IQ61gIFCgQ&usg=AOvVaw27KCSKnyXkycSetdk9HKDa,https://www.google.com/maps/place/Olive+Garden+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab935cce82b9f:0x5974bc4cf9d72d5!8m2!3d41.0046247!4d28.9711368!16s%2Fg%2F11ry1t6lv1!19sChIJnyvozDW5yhQR1XKdz8RLlwU?authuser=0&hl=tr&rclk=1
MASSA BİSTRO,"Hacıtahsibey sk alemdar mh no 11 a, Sultanahmet near tramway station İstanbul, 34110 Fatih/İstanbul",0544 580 22 01,hikmetbayram04@gmail.com,https://www.google.com/url?q=https://massa-bistro.com/&opi=79508299&sa=U&ved=0ahUKEwjbn_b0oaeMAxUpQ_EDHTkLHk4Q61gIFSgQ&usg=AOvVaw3Ytc9klrCOHMlcIHcbW2i_,https://www.google.com/maps/place/MASSA+B%C4%B0STRO/data=!4m7!3m6!1s0x14cab99611f7b107:0x21e788b319328ed!8m2!3d41.0086201!4d28.9752354!16s%2Fg%2F11bx8gr83c!19sChIJB7H3EZa5yhQR7SiTMYt4HgI?authuser=0&hl=tr&rclk=1
Garden Mezze,"hoca paşa mah nöbethane cad, Serdar Sk. No:13, 34110 Fatih/İstanbul",0532 349 02 38,No Email Found,https://www.google.com/url?q=https://gardenmezze.com/&opi=79508299&sa=U&ved=0ahUKEwiq1cH3oaeMAxVKQ_EDHdIyEucQ61gIFSgQ&usg=AOvVaw0SRTcJrQhc3mON1Eq-VACH,https://www.google.com/maps/place/Garden+Mezze/data=!4m7!3m6!1s0x14cab9864a4cbcc3:0xf307bb36e2c932ff!8m2!3d41.0145817!4d28.9774054!16s%2Fg%2F11gjh9x2zd!19sChIJw7xMSoa5yhQR_zLJ4ja7B_M?authuser=0&hl=tr&rclk=1
Galata Sanat Restaurant Galata Köprüsü,"Haliç tarafı, Rüstem Paşa, Galata Köprüsü altı no : 6, 34116 Fatih/İstanbul",(0212) 519 53 41,No Email Found,https://www.google.com/url?q=https://galatasanatrestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjb3fL5oaeMAxUSSvEDHUWYMBkQ61gIFigS&usg=AOvVaw1aP-ixf-k10vXzLqxm30VP,https://www.google.com/maps/place/Galata+Sanat+Restaurant+Galata+K%C3%B6pr%C3%BCs%C3%BC/data=!4m7!3m6!1s0x14cab995893bcab7:0x9696791d5a7527c4!8m2!3d41.0190629!4d28.9723144!16s%2Fg%2F113gfm9fj!19sChIJt8o7iZW5yhQRxCd1Wh15lpY?authuser=0&hl=tr&rclk=1
Vamos Estambul Restaurant & Cafe,"Alemdar, Ticarethane Sk. 39/42, 34120 Fatih/İstanbul",0537 835 75 00,"info@kips.com.tr, example@email.com, yourexample@email.com, example@example.com",https://www.google.com/url?q=http://www.vamosestambulrestaurant.com/.&opi=79508299&sa=U&ved=0ahUKEwjY1Yn8oaeMAxU3RvEDHSWSL-gQ61gIFSgQ&usg=AOvVaw3ahvhd59hMzZE6h9mrHhb2,https://www.google.com/maps/place/Vamos+Estambul+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cab9a4dae6430d:0x4cdd30c32fb25459!8m2!3d41.0086605!4d28.976019!16s%2Fg%2F11h1jdtl_0!19sChIJDUPm2qS5yhQRWVSyL8Mw3Uw?authuser=0&hl=tr&rclk=1
Bvs Bosphorus Hotel Pera,"Çatma Mescit, Hayratçı Sk. No:1/3, 34421 Beyoğlu/İstanbul",(0212) 347 33 33,"info@bvsbosphorusperahotel.com, info@bvsbosphoruspera.com",https://www.google.com/url?q=http://www.bvsbosphorusperahotel.com/&opi=79508299&sa=U&ved=0ahUKEwjk9ZeAoqeMAxUbSvEDHfoNEJcQ61gIFCgQ&usg=AOvVaw3KIBRuPiXYpWQ0E5OCPHfu,https://www.google.com/maps/place/Bvs+Bosphorus+Hotel+Pera/data=!4m7!3m6!1s0x14cab9ba4bab987f:0xd03370b3242c907a!8m2!3d41.031246!4d28.969757!16s%2Fg%2F11l_1kqs1z!19sChIJf5irS7q5yhQRepAsJLNwM9A?authuser=0&hl=tr&rclk=1
Loti Roof Lounge,"Binbirdirek, Divan Yolu Cd. No:27, 34112 Fatih/İstanbul",0538 093 58 85,"info@loticafe.com, info@lotipoints.com",https://www.google.com/url?q=https://lotipoints.com/loti-roof-lounge/&opi=79508299&sa=U&ved=0ahUKEwiUlfaDoqeMAxV-cPEDHWTFGfAQ61gIGigQ&usg=AOvVaw2RKByiXrikiv4NNFZTVKVB,https://www.google.com/maps/place/Loti+Roof+Lounge/data=!4m7!3m6!1s0x14cab996f134cbd1:0xc8bfe7bfd1cf49ca!8m2!3d41.008081!4d28.973009!16s%2Fg%2F11f3njyc39!19sChIJ0cs08Za5yhQRyknP0b_nv8g?authuser=0&hl=tr&rclk=1
