Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Petek Çöp Şiş,"Kuşadası Yol Kavşağı, Atatürk, Atatürk Cd., 35920 Selçuk/İzmir",(0232) 892 40 77,No Email Found,https://www.google.com/url?q=http://www.petekcopsis.com.tr/&opi=79508299&sa=U&ved=0ahUKEwid_4zpyoaMAxVfcfEDHd1uLHAQ61gIGygS&usg=AOvVaw2suOUCq8M8CP8DWPPPkjia,https://www.google.com/maps/place/Petek+%C3%87%C3%B6p+%C5%9Ei%C5%9F/data=!4m7!3m6!1s0x14b94d51388596c3:0xdd8cbc5a6c5513be!8m2!3d37.948314!4d27.368436!16s%2Fg%2F11cl_k0s71!19sChIJw5aFOFFNuRQRvhNVbFq8jN0?authuser=0&hl=tr&rclk=1
ŞİŞKO SELÇUK,"Atatürk, 1013. Sk. No:3, 35920 Selçuk/İzmir",(0232) 892 10 20,No Website,N/A,https://www.google.com/maps/place/%C5%9E%C4%B0%C5%9EKO+SEL%C3%87UK/data=!4m7!3m6!1s0x14b94dc47b8c71a7:0x8a80363be677af5f!8m2!3d37.9489674!4d27.3706096!16s%2Fg%2F11h46bygqv!19sChIJp3GMe8RNuRQRX6935js2gIo?authuser=0&hl=tr&rclk=1
Selçuk Köftecisi,"Atatürk, Şahabettin Dede Blv No:10, 35920 Selçuk/İzmir",(0232) 892 66 96,No Website,N/A,https://www.google.com/maps/place/Sel%C3%A7uk+K%C3%B6ftecisi/data=!4m7!3m6!1s0x14b94d519ebd5989:0x38724ef371934f05!8m2!3d37.9474985!4d27.3707923!16s%2Fg%2F1td80wm6!19sChIJiVm9nlFNuRQRBU-TcfNOcjg?authuser=0&hl=tr&rclk=1
Ayasuluk Şehir Lokantası,"Atatürk, pazar yeri küme evleri No;23, 35920 Selçuk/İzmir",(0232) 892 62 84,No Website,N/A,https://www.google.com/maps/place/Ayasuluk+%C5%9Eehir+Lokantas%C4%B1/data=!4m7!3m6!1s0x14bea949df41d813:0x763cfe7ff09f540f!8m2!3d37.9485885!4d27.3708323!16s%2Fg%2F11v3kszrnv!19sChIJE9hB30mpvhQRD1Sf8H_-PHY?authuser=0&hl=tr&rclk=1
Kybele Gastro - Restaurant,"Profesor Anton, Antony Kallinger Cd. No:40 D:1, 35920 Selçuk/İzmir",0533 302 81 35,rezervasyon@kybelegastro.com,https://www.google.com/url?q=https://www.kybelegastro.com/&opi=79508299&sa=U&ved=0ahUKEwiEnvbxyoaMAxXFXvEDHSIcJeMQ61gIFCgQ&usg=AOvVaw0g2ZQPz7VFSPKYN_WEXHl1,https://www.google.com/maps/place/Kybele+Gastro+-+Restaurant/data=!4m7!3m6!1s0x14b94d70ed9b9569:0xf5f620e1eff7c5b7!8m2!3d37.951375!4d27.365956!16s%2Fg%2F11kk03smt7!19sChIJaZWb7XBNuRQRt8X37-Eg9vU?authuser=0&hl=tr&rclk=1
Selçuk Lokantacısı Alex'in Yeri,"Atatürk, Cengiz Topel Cd. no:31/A, 35920 Selçuk/İzmir",0537 489 31 73,No Website,N/A,https://www.google.com/maps/place/Sel%C3%A7uk+Lokantac%C4%B1s%C4%B1+Alex%27in+Yeri/data=!4m7!3m6!1s0x14b94d358f3c5add:0x9d6cff203965bcdc!8m2!3d37.9506246!4d27.3703689!16s%2Fg%2F11v69yl7_d!19sChIJ3Vo8jzVNuRQR3LxlOSD_bJ0?authuser=0&hl=tr&rclk=1
Bizim Ev Hanımeli Restoran,"Şirince, Değirmen Boğazı Sk No: 121/A, 35920 Selçuk/İzmir",0532 481 28 06,Error Accessing Site,https://www.google.com/url?q=https://bizimevhanimeli.com/&opi=79508299&sa=U&ved=0ahUKEwjCmsf2yoaMAxUBSfEDHT_VIEAQ61gIFSgQ&usg=AOvVaw2FDeklA_gtSYvZZheYX9Dx,https://www.google.com/maps/place/Bizim+Ev+Han%C4%B1meli+Restoran/data=!4m7!3m6!1s0x14b94d1bb7838377:0x807daca05e1d6274!8m2!3d37.9598678!4d27.4001998!16s%2Fg%2F1tk40b6t!19sChIJd4ODtxtNuRQRdGIdXqCsfYA?authuser=0&hl=tr&rclk=1
Pınar Pide & Çöp Şiş,"1, Atatürk, Siegburg Cd., 35920 Selçuk/İzmir",(0232) 892 99 13,No Website,N/A,https://www.google.com/maps/place/P%C4%B1nar+Pide+%26+%C3%87%C3%B6p+%C5%9Ei%C5%9F/data=!4m7!3m6!1s0x14b94d508cd6ad89:0x551b7936df8d95a2!8m2!3d37.9503781!4d27.3700953!16s%2Fg%2F11c6rwsj85!19sChIJia3WjFBNuRQRopWN3zZ5G1U?authuser=0&hl=tr&rclk=1
Tasty Kebab Restaurant,"Atatürk, Cengiz Topel Cd. 19 A, 35920 Selçuk/İzmir",0544 606 38 91,No Website,N/A,https://www.google.com/maps/place/Tasty+Kebab+Restaurant/data=!4m7!3m6!1s0x14b94d00950b7725:0x894bf284fc80a4d5!8m2!3d37.9505331!4d27.3708344!16s%2Fg%2F11wjbfp6rw!19sChIJJXcLlQBNuRQR1aSA_ITyS4k?authuser=0&hl=tr&rclk=1
Kervansaray Pide,"Atatürk, Cengiz Topel Cd. NO:11, 35920 Selçuk/İzmir",(0232) 892 79 79,No Email Found,https://www.google.com/url?q=https://www.yemekarama.com/firma/kervansaray-pide-selcuk&opi=79508299&sa=U&ved=0ahUKEwiOhLv9yoaMAxWKVfEDHbQwIAMQ61gIGCgQ&usg=AOvVaw2zZD1zJASdkMgMSeeA9-Yo,https://www.google.com/maps/place/Kervansaray+Pide/data=!4m7!3m6!1s0x14b94d1c16311e89:0xacc7d125c29e30b6!8m2!3d37.9503423!4d27.3716326!16s%2Fg%2F11vqlnp25z!19sChIJiR4xFhxNuRQRtjCewiXRx6w?authuser=0&hl=tr&rclk=1
Okumuşlar Pide Salonu,"Atatürk, Kızılay Cd. 14 F, 35920 Selçuk/İzmir",(0232) 892 01 23,No Website,N/A,https://www.google.com/maps/place/Okumu%C5%9Flar+Pide+Salonu/data=!4m7!3m6!1s0x14b94d5044536a89:0x8eddb1cf103da1af!8m2!3d37.9495464!4d27.3713908!16s%2Fg%2F11f5bxxcqp!19sChIJiWpTRFBNuRQRr6E9EM-x3Y4?authuser=0&hl=tr&rclk=1
Efes urfa antep yörükoğlu restaurant,"isabey mahallesi, Atatürk Cd. No:81/C, 35920 Selçuk/İzmir",(0232) 892 12 13,No Website,N/A,https://www.google.com/maps/place/Efes+urfa+antep+y%C3%B6r%C3%BCko%C4%9Flu+restaurant/data=!4m7!3m6!1s0x14b94d5a8c200f49:0x1fcfaa716a1196e9!8m2!3d37.9522259!4d27.3709595!16s%2Fg%2F11c6v_jyt_!19sChIJSQ8gjFpNuRQR6ZYRanGqzx8?authuser=0&hl=tr&rclk=1
Old House Rest&Cafe,"Atatürk, Cengiz Topel Cd. 17 B, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Old+House+Rest%26Cafe/data=!4m7!3m6!1s0x14b94d50643567ef:0x4fb9c1bb2cafab21!8m2!3d37.9504147!4d27.370959!16s%2Fg%2F1tjx0x9h!19sChIJ72c1ZFBNuRQRIauvLLvBuU8?authuser=0&hl=tr&rclk=1
Seçkin Firuze Restaurant,"İsa Bey Mahallesi Namık Kemal Caddesi 15 /B, Atatürk, Cengiz Topel Cd. 15/B, 35920 Selçuk/İzmir",0545 523 54 07,No Website,N/A,https://www.google.com/maps/place/Se%C3%A7kin+Firuze+Restaurant/data=!4m7!3m6!1s0x14b94d506349556f:0x48db07fff2247cdf!8m2!3d37.9504527!4d27.3712081!16s%2Fg%2F1thvd788!19sChIJb1VJY1BNuRQR33wk8v8H20g?authuser=0&hl=tr&rclk=1
Villa Restaurant,"Atatürk, 1067. Sk. Mekan Villa Otel No:13, 35920 Selçuk/İzmir",(0232) 892 04 66,No Website,N/A,https://www.google.com/maps/place/Villa+Restaurant/data=!4m7!3m6!1s0x14b94d50f727f857:0xf298f3a9cc790434!8m2!3d37.9474042!4d27.366944!16s%2Fg%2F1tkkr4_4!19sChIJV_gn91BNuRQRNAR5zKnzmPI?authuser=0&hl=tr&rclk=1
SULTAN RESTAURANT,"Cumhuriyet mahallesi Atatürk bulvarı no 175 Meryem Ana kavşağı, 35920 Selçuk/İzmir",0555 761 69 60,No Website,N/A,https://www.google.com/maps/place/SULTAN+RESTAURANT/data=!4m7!3m6!1s0x14beb2a99bd6d6e7:0x993b172b48ad7eec!8m2!3d37.9375824!4d27.3638181!16s%2Fg%2F1tsq82z1!19sChIJ59bWm6myvhQR7H6tSCsXO5k?authuser=0&hl=tr&rclk=1
Şişçi Yaşar'ın Yeri,"Atatürk, Atatürk Cd. no 107, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/%C5%9Ei%C5%9F%C3%A7i+Ya%C5%9Far%27%C4%B1n+Yeri/data=!4m7!3m6!1s0x14b94d508d229cb3:0x35feaf560cb98743!8m2!3d37.950548!4d27.3700227!16s%2Fg%2F11b7q3n6p7!19sChIJs5wijVBNuRQRQ4e5DFav_jU?authuser=0&hl=tr&rclk=1
Şirince Oasispark Düğün &Restaurant,"Zafer, Şht. Er Yüksel Özülkü Cd., 35925 Selçuk/İzmir",0507 513 47 69,No Website,N/A,https://www.google.com/maps/place/%C5%9Eirince+Oasispark+D%C3%BC%C4%9F%C3%BCn+%26Restaurant/data=!4m7!3m6!1s0x14b94d89b418d719:0xa719256713c105b2!8m2!3d37.9535669!4d27.3753196!16s%2Fg%2F11j8l9hc8l!19sChIJGdcYtIlNuRQRsgXBE2clGac?authuser=0&hl=tr&rclk=1
Okumuş Mercan Pide Salonu,"Atatürk, Siegburg Cd. 32 A, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Okumu%C5%9F+Mercan+Pide+Salonu/data=!4m7!3m6!1s0x14b94d50691bf1fd:0x8cfaa4a3ad18ec49!8m2!3d37.9502307!4d27.3714101!16s%2Fg%2F1tcz59zf!19sChIJ_fEbaVBNuRQRSewYraOk-ow?authuser=0&hl=tr&rclk=1
Gaziantep Kebap Salonu,"Atatürk, Siegburg Cd., 35920 Selçuk/İzmir",(0232) 892 83 83,No Email Found,https://www.google.com/url?q=https://instagram.com/gaziantepkebap35%3Figshid%3DZGUzMzM3NWJiOQ%3D%3D&opi=79508299&sa=U&ved=0ahUKEwiwjfOTy4aMAxULRfEDHQaiCqwQ61gIFSgQ&usg=AOvVaw17SxXcuEsPbffVxt3x_C5u,https://www.google.com/maps/place/Gaziantep+Kebap+Salonu/data=!4m7!3m6!1s0x14b94d505e73b275:0xc619f4e9f71e376d!8m2!3d37.9503168!4d27.3703229!16s%2Fg%2F1hc4zl94s!19sChIJdbJzXlBNuRQRbTce9-n0GcY?authuser=0&hl=tr&rclk=1
KOR BÜFE,"Atatürk, Kızılay Cd. No:11, 35920 Selçuk/İzmir",(0232) 892 40 41,No Website,N/A,https://www.google.com/maps/place/KOR+B%C3%9CFE/data=!4m7!3m6!1s0x14b94d6fd38d3de1:0xfa02c8fefa132385!8m2!3d37.949451!4d27.371659!16s%2Fg%2F11lzxj1rdx!19sChIJ4T2N029NuRQRhSMT-v7IAvo?authuser=0&hl=tr&rclk=1
Lokanta 24,"İsa Bey, Atatürk Cd., 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Lokanta+24/data=!4m7!3m6!1s0x14b94d5a861dbd31:0x5f382b7b0c0225d!8m2!3d37.9519983!4d27.3708409!16s%2Fg%2F11b7q6z1qv!19sChIJMb0dhlpNuRQRXSLAsLeC8wU?authuser=0&hl=tr&rclk=1
Artemis Köftecisi Ali Usta,"Atatürk, 1006. Sk. 4 E, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Artemis+K%C3%B6ftecisi+Ali+Usta/data=!4m7!3m6!1s0x14b94d50695d2a45:0xca2ca82907e11e1f!8m2!3d37.9502798!4d27.3713343!16s%2Fg%2F11fx7w2ctw!19sChIJRSpdaVBNuRQRHx7hBymoLMo?authuser=0&hl=tr&rclk=1
Okumuşlar Pide Salonu,"İsa Bey Mahallesi, Atatürk, Cengiz Topel Cd. 11.A, 35920 Selçuk/İzmir",(0232) 892 18 68,No Website,N/A,https://www.google.com/maps/place/Okumu%C5%9Flar+Pide+Salonu/data=!4m7!3m6!1s0x14b94d507ad19239:0xe4932dafbdbb64ef!8m2!3d37.950579!4d27.3711713!16s%2Fg%2F1tf181vs!19sChIJOZLRelBNuRQR72S7va8tk-Q?authuser=0&hl=tr&rclk=1
Perestan Pide Salonu,"Atatürk, 1005. Sk. No: 16 D:C, 35920 Selçuk/İzmir",(0232) 892 20 00,Error Accessing Site,https://www.google.com/url?q=http://www.perestan.com/&opi=79508299&sa=U&ved=0ahUKEwjUqJ2fy4aMAxVnA9sEHZPTGTgQ61gIGSgQ&usg=AOvVaw3Sr4akO2XYpjRTFvRUAexy,https://www.google.com/maps/place/Perestan+Pide+Salonu/data=!4m7!3m6!1s0x14b94d9c00c2ec4f:0x3c124417ac5c5368!8m2!3d37.949485!4d27.370546!16s%2Fg%2F11ftc7n4zv!19sChIJT-zCAJxNuRQRaFNcrBdEEjw?authuser=0&hl=tr&rclk=1
Kimyon Ev Yemekleri,"Atatürk, Kubilay Cd. No:16 D:a, 35920 Selçuk/İzmir",(0232) 892 88 89,No Website,N/A,https://www.google.com/maps/place/Kimyon+Ev+Yemekleri/data=!4m7!3m6!1s0x14b94d462977c975:0xd2c9f8e07a5dc575!8m2!3d37.9453753!4d27.3689911!16s%2Fg%2F11kpjgkn_8!19sChIJdcl3KUZNuRQRdcVdeuD4ydI?authuser=0&hl=tr&rclk=1
Yedi Uyuyanlar Yavuz'un Yeri,"Atatürk Mh Atatürk Mah. Yedi Uyuyanlar Mevki, 35920",(0232) 892 46 56,No Email Found,https://www.google.com/url?q=http://www.yediuyuyanlar.com/&opi=79508299&sa=U&ved=0ahUKEwiY3teoy4aMAxX4B9sEHbp2MwAQ61gIEygO&usg=AOvVaw1bC4AcTkNFq7xqUTKM5zu0,https://www.google.com/maps/place/Yedi+Uyuyanlar+Yavuz%27un+Yeri/data=!4m7!3m6!1s0x14b94d50f727f857:0xae9a2b20b9141d6e!8m2!3d37.9436454!4d27.3552742!16s%2Fg%2F1tg83nlq!19sChIJV_gn91BNuRQRbh0UuSArmq4?authuser=0&hl=tr&rclk=1
Vitis Restaurant,"Yeni Şirince Yolu, 14 Mayıs, Zeynel Irmak Cd. No:30, 35920 Selçuk/İzmir",(0232) 892 65 55,No Email Found,https://www.google.com/url?q=http://www.vitisrestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjOg7yry4aMAxXYRfEDHdXvBLEQ61gIFigS&usg=AOvVaw1vsBNl9UBGB0_ADNk25EFw,https://www.google.com/maps/place/Vitis+Restaurant/data=!4m7!3m6!1s0x14b94d4f24d1f325:0xd4efeb554ee9eb0b!8m2!3d37.9447166!4d27.3822704!16s%2Fg%2F11h7dcmbny!19sChIJJfPRJE9NuRQRC-vpTlXr79Q?authuser=0&hl=tr&rclk=1
Amazon Bistro Cafe Bar,"Atatürk Anton, Atatürk, Antony Kallinger Cd. No:22, 35920 Selçuk/İzmir",(0232) 892 38 79,No Website,N/A,https://www.google.com/maps/place/Amazon+Bistro+Cafe+Bar/data=!4m7!3m6!1s0x14b94d56e0d7470f:0x471c2dbb06f982!8m2!3d37.9511909!4d27.3658924!16s%2Fg%2F1td3zwh1!19sChIJD0fX4FZNuRQRgvkGuy0cRwA?authuser=0&hl=tr&rclk=1
Saylo Fast food (Selçuk Tostçusu),"Atatürk, 1013. Sk. No:3 D:C, 35920 Selçuk/İzmir",0551 028 31 85,No Email Found,https://www.google.com/url?q=https://karekodrestaurantmenu.com/menu/13964&opi=79508299&sa=U&ved=0ahUKEwjmjb6wy4aMAxVtSPEDHUPjH_cQ61gIGSgQ&usg=AOvVaw0ovDofqxOhue-rKFW4M2Qd,https://www.google.com/maps/place/Saylo+Fast+food+%28Sel%C3%A7uk+Tost%C3%A7usu%29/data=!4m7!3m6!1s0x14b94d51aa06ab99:0x59979bce45cee7da!8m2!3d37.9488947!4d27.3705934!16s%2Fg%2F12h_9myjz!19sChIJmasGqlFNuRQR2ufORc6bl1k?authuser=0&hl=tr&rclk=1
Queen Bee Hotel & Cafe,"Atatürk Prof, Antony Kallinger Cd. No:24, 35920 Selçuk/İzmir",0532 707 76 96,No Website,N/A,https://www.google.com/maps/place/Queen+Bee+Hotel+%26+Cafe/data=!4m10!3m9!1s0x14b94d4b758f2195:0xe31cb3d1580c797!5m2!4m1!1i2!8m2!3d37.9497403!4d27.3659748!16s%2Fg%2F11fmbyj_ps!19sChIJlSGPdUtNuRQRl8eAFT3LMQ4?authuser=0&hl=tr&rclk=1
Sofas Restaurant,"Prof. Anton, Atatürk, Antony Kallinger Cd. No:34, 35920 Selçuk/İzmir",0533 654 85 24,No Email Found,https://www.google.com/url?q=http://instagram.com/sofasrestaurant&opi=79508299&sa=U&ved=0ahUKEwiHqfO0y4aMAxVRBdsEHeg4M3EQ61gIFigS&usg=AOvVaw1hzuyWwaKQtWkh8p2_quHM,https://www.google.com/maps/place/Sofas+Restaurant/data=!4m7!3m6!1s0x14b94d347dd50903:0x8423a085154fe761!8m2!3d37.9511053!4d27.3662495!16s%2Fg%2F11w7bt2_22!19sChIJAwnVfTRNuRQRYedPFYWgI4Q?authuser=0&hl=tr&rclk=1
Selo'nun Yeri,"Atatürk, Siegburg Cd., 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Selo%27nun+Yeri/data=!4m7!3m6!1s0x14b94d505d4ab1f1:0x8690b14c245eccfc!8m2!3d37.9499619!4d27.371174!16s%2Fg%2F11f1pkj0c4!19sChIJ8bFKXVBNuRQR_MxeJEyxkIY?authuser=0&hl=tr&rclk=1
Paçacı Esat Usta,"Atatürk, Kubilay Cd., 35900 Selçuk/İzmir",0535 696 45 02,No Website,N/A,https://www.google.com/maps/place/Pa%C3%A7ac%C4%B1+Esat+Usta/data=!4m7!3m6!1s0x14b94d4b513180db:0xaedddf8667f8eeb7!8m2!3d37.9447868!4d27.3692231!16s%2Fg%2F11s5dt23_8!19sChIJ24AxUUtNuRQRt-74Z4bf3a4?authuser=0&hl=tr&rclk=1
Selçuk Efes Restaurant,"Atatürk, Namık Kemal Cd. No:24, 35920 Selçuk/İzmir",0538 200 25 11,No Website,N/A,https://www.google.com/maps/place/Sel%C3%A7uk+Efes+Restaurant/data=!4m7!3m6!1s0x14b94d5071ce0903:0x1068007686c48be8!8m2!3d37.950668!4d27.3713684!16s%2Fg%2F1tr_2v46!19sChIJAwnOcVBNuRQR6IvEhnYAaBA?authuser=0&hl=tr&rclk=1
Gaziantep Çorbacısı,"İsabey, Atatürk Cd. 95/A, 35920 Selçuk/İzmir",(0232) 892 84 45,No Website,N/A,https://www.google.com/maps/place/Gaziantep+%C3%87orbac%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14b94d15d9a321a9:0xa3bf45bf033fb989!8m2!3d37.9514777!4d27.3704917!16s%2Fg%2F11q97q72kh!19sChIJqSGj2RVNuRQRibk_A79Fv6M?authuser=0&hl=tr&rclk=1
Diamond Havuz & Restaurant,"Atatürk, 1027. Sk. No:12, 35920 Selçuk/İzmir",0552 207 94 11,No Website,N/A,https://www.google.com/maps/place/Diamond+Havuz+%26+Restaurant/data=!4m7!3m6!1s0x14b94d53aca150d1:0x835c648ff8e636d8!8m2!3d37.9440921!4d27.3709866!16s%2Fg%2F1v2bn86s!19sChIJ0VChrFNNuRQR2Dbm-I9kXIM?authuser=0&hl=tr&rclk=1
Ayşenin Mutfağı,"Atatürk, Atatürk Cd. No:5, 35920 Selçuk/İzmir",0536 505 27 05,No Website,N/A,https://www.google.com/maps/place/Ay%C5%9Fenin+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14b94d0059e19353:0xf6ad31053005d19e!8m2!3d37.9499404!4d27.3720412!16s%2Fg%2F11w4rj0p6c!19sChIJU5PhWQBNuRQRntEFMAUxrfY?authuser=0&hl=tr&rclk=1
Özsüt Selçuk,"Atatürk, 1023 Sokakono:1, 35920 Selçuk/İzmir",0507 007 48 09,No Email Found,https://www.google.com/url?q=http://instagram.com/ozsutselcuk&opi=79508299&sa=U&ved=0ahUKEwjIxIDEy4aMAxWIX_EDHYblKu8Q61gIGSgQ&usg=AOvVaw2eDSNSN5-TZ8apzkejIUxK,https://www.google.com/maps/place/%C3%96zs%C3%BCt+Sel%C3%A7uk/data=!4m7!3m6!1s0x14b94dfc0ed99e6f:0x9c54744e6c2bd25!8m2!3d37.947176!4d27.371659!16s%2Fg%2F11syxdg3x1!19sChIJb57ZDvxNuRQRJb3C5kRHxQk?authuser=0&hl=tr&rclk=1
Askerin Yeri Piknik Restaurant,"Ataturk mah yedi uyuyanlar mevki selcuk izmir, 35920 Selçuk/İzmir",0531 818 95 25,No Website,N/A,https://www.google.com/maps/place/Askerin+Yeri+Piknik+Restaurant/data=!4m7!3m6!1s0x14b94d50f727f857:0x5b7b88019673ed3f!8m2!3d37.9433797!4d27.3545466!16s%2Fg%2F113hyzvhc!19sChIJV_gn91BNuRQRP-1zlgGIe1s?authuser=0&hl=tr&rclk=1
.,"Atatürk, Siegburg Cd. No:6, 35920 Selçuk/İzmir",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/data=!4m7!3m6!1s0x14b94d50f4a9a981:0x696c9d18353dde7f!8m2!3d37.9503614!4d27.3701184!16s%2Fg%2F11f3jwntq9!19sChIJgamp9FBNuRQRf949NRidbGk?authuser=0&hl=tr&rclk=1
