Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Kavuret Kebap Ciğer Salonu,"Yenişehir Mahallesi Gazi Mustafa Kemal Bulvarı No:122 D:1d, 41050 İzmit",(0262) 311 17 13,No Website,N/A,https://www.google.com/maps/place/Kavuret+Kebap+Ci%C4%9Fer+Salonu/data=!4m7!3m6!1s0x14cb4fef83cc14ef:0xc2149b32a34085db!8m2!3d40.7676456!4d29.9620444!16s%2Fg%2F11bzrgtlxr!19sChIJ7xTMg-9PyxQR24VAozKbFMI?authuser=0&hl=tr&rclk=1
Köfteci Yusuf,"Ovacık, D100 No:18, 41140 Başiskele/Kocaeli",444 6 162,No Email Found,https://www.google.com/url?q=https://www.kofteciyusuf.com/&opi=79508299&sa=U&ved=0ahUKEwjg-dqFx5WMAxWSQ_EDHZkBLaYQ61gIGSgQ&usg=AOvVaw022vWU7t8ZnkOUpi62pEvh,https://www.google.com/maps/place/K%C3%B6fteci+Yusuf/data=!4m7!3m6!1s0x408703b02dc8c6cd:0x9195ea3dcd417229!8m2!3d40.7598112!4d29.9742297!16s%2Fg%2F11clwj6t6q!19sChIJzcbILbADh0ARKXJBzT3qlZE?authuser=0&hl=tr&rclk=1
Mavi Körfez Tarihi Eminönü Balıkçısı,"Kemalpaşa Mahallesi Oramiral Salim Dervişoğlu Caddesi, İzmit Marina, 41200 İzmit/Kocaeli",(0262) 339 40 33,No Website,N/A,https://www.google.com/maps/place/Mavi+K%C3%B6rfez+Tarihi+Emin%C3%B6n%C3%BC+Bal%C4%B1k%C3%A7%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4584f1878597:0x94d27ff0afd9f2db!8m2!3d40.759405!4d29.920038!16s%2Fg%2F11b7q0ggzr!19sChIJl4WH8YRFyxQR2_LZr_B_0pQ?authuser=0&hl=tr&rclk=1
Köfteci Niyazi,"No:, M. Alipaşa, Köse Sk. No:38, 41050 İzmit/Kocaeli",(0262) 324 85 55,No Website,N/A,https://www.google.com/maps/place/K%C3%B6fteci+Niyazi/data=!4m7!3m6!1s0x14cb4ff2d05fcda5:0x5626be45703c84f4!8m2!3d40.766675!4d29.9516501!16s%2Fg%2F11bx5p7jls!19sChIJpc1f0PJPyxQR9IQ8cEW-JlY?authuser=0&hl=tr&rclk=1
1863 Ocakbaşı,"Ömerağa, Şahabettin Bilgisu Cd. No:85, 41300, 41300 İzmit/Kocaeli",(0262) 333 18 63,No Email Found,https://www.google.com/url?q=https://www.instagram.com/1863ocakbasi/&opi=79508299&sa=U&ved=0ahUKEwi6zqeMx5WMAxWoBNsEHZMPC90Q61gIFSgQ&usg=AOvVaw0xLJvx3XMjxohqe0_pO7jw,https://www.google.com/maps/place/1863+Ocakba%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cb459d9370a5e9:0xcaf53f47b95f6f46!8m2!3d40.7619403!4d29.9275927!16s%2Fg%2F11h3q3txb8!19sChIJ6aVwk51FyxQRRm9fuUc_9co?authuser=0&hl=tr&rclk=1
Kışla Ciğer Kebap,"Kadıköy, 41050 İzmit/Kocaeli",(0262) 332 33 34,No Website,N/A,https://www.google.com/maps/place/K%C4%B1%C5%9Fla+Ci%C4%9Fer+Kebap/data=!4m7!3m6!1s0x14cb4f2f56560599:0x6d9b2be646161b1c!8m2!3d40.7653402!4d29.9486479!16s%2Fg%2F11fd4ct92d!19sChIJmQVWVi9PyxQRHBsWRuYrm20?authuser=0&hl=tr&rclk=1
Kare Restaurant,"Yenişehir, Adnan Menderes Blv. No:8/1, 41100 İzmit/Kocaeli",(0262) 335 50 80,No Website,N/A,https://www.google.com/maps/place/Kare+Restaurant/data=!4m7!3m6!1s0x14cb4f2066d3b0cb:0xb19f2d36a3f158bc!8m2!3d40.7641456!4d29.9595979!16s%2Fg%2F11j285cpcn!19sChIJy7DTZiBPyxQRvFjxozYtn7E?authuser=0&hl=tr&rclk=1
"Refiye Restoran - Cağ Kebap , Izgara , Serpme Kahvaltı , İzmit","Yahyakaptan, Kara Yolu Cd. No:21/B, 41050 İzmit/Kocaeli",(0262) 333 11 12,bilgi@refiyerestaurant.com,https://www.google.com/url?q=https://www.refiyerestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwiKupqTx5WMAxXfVfEDHcW5OMQQ61gIFSgQ&usg=AOvVaw3XzAf1bf9av87agOIMrv4y,"https://www.google.com/maps/place/Refiye+Restoran+-+Ca%C4%9F+Kebap+,+Izgara+,+Serpme+Kahvalt%C4%B1+,+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f5acc34e273:0x75da875d03438e1f!8m2!3d40.7798403!4d29.9727987!16s%2Fg%2F11g1qj706h!19sChIJc-I0zFpPyxQRH45DA12H2nU?authuser=0&hl=tr&rclk=1"
Garniture Cafe Restaurant Patisserie,"Fethiye Caddesi No:45 Tarihi Osmanlı Hamamı Karşısı, 41200 İzmit/Kocaeli",(0262) 322 52 00,Error Accessing Site,https://www.google.com/url?q=http://www.garniture.com.tr/&opi=79508299&sa=U&ved=0ahUKEwjHiMKVx5WMAxWFRvEDHRbsJVsQ61gIFygO&usg=AOvVaw27b4vTom5y3odHWMXDTOTE,https://www.google.com/maps/place/Garniture+Cafe+Restaurant+Patisserie/data=!4m7!3m6!1s0x14cb4580439ef93f:0xc3b99b418cae87a3!8m2!3d40.7653356!4d29.9257476!16s%2Fg%2F113fkdc5t!19sChIJP_meQ4BFyxQRo4eujEGbucM?authuser=0&hl=tr&rclk=1
Romano Cafe Restaurant,"Cumhuriyet, Sahil Sk. No:15, 41100 İzmit/Kocaeli",(0262) 226 88 75,info@romanorestorancafe.com,https://www.google.com/url?q=http://www.romanorestorancafe.com/&opi=79508299&sa=U&ved=0ahUKEwj7iO-Xx5WMAxXUQfEDHfy8FzAQ61gIFSgQ&usg=AOvVaw0C4m5T2_mEyo6XFQny5oWh,https://www.google.com/maps/place/Romano+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb446a2336b7d5:0xbbb18e8e21b18115!8m2!3d40.760134!4d29.879708!16s%2Fg%2F1ptwr5_ft!19sChIJ1bc2I2pEyxQRFYGxIY6Osbs?authuser=0&hl=tr&rclk=1
"Refiye Restoran - Cağ Kebap , Izgara , Serpme Kahvaltı , İzmit","Yahyakaptan, Kara Yolu Cd. No:21/B, 41050 İzmit/Kocaeli",(0262) 333 11 12,bilgi@refiyerestaurant.com,https://www.google.com/url?q=https://www.refiyerestaurant.com/&opi=79508299&sa=U&ved=0ahUKEwjXm8iax5WMAxXTRfEDHeGUDCMQ61gIFSgQ&usg=AOvVaw2iqS0fzQvlLvzAAltzKTqK,"https://www.google.com/maps/place/Refiye+Restoran+-+Ca%C4%9F+Kebap+,+Izgara+,+Serpme+Kahvalt%C4%B1+,+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f5acc34e273:0x75da875d03438e1f!8m2!3d40.7798403!4d29.9727987!16s%2Fg%2F11g1qj706h!19sChIJc-I0zFpPyxQRH45DA12H2nU?authuser=0&hl=tr&rclk=1"
Beytül Bahçe,"Karabaş mah. ömer türkçakal bulvarı no:2 Fuariçi, 41040 İzmit/Kocaeli",(0262) 291 01 00,No Website,N/A,https://www.google.com/maps/place/Beyt%C3%BCl+Bah%C3%A7e/data=!4m7!3m6!1s0x14cb4562e3cb306d:0xc94cdfdc3945da39!8m2!3d40.7576231!4d29.9422552!16s%2Fg%2F11byyd_6_h!19sChIJbTDL42JFyxQROdpFOdzfTMk?authuser=0&hl=tr&rclk=1
Garniture Cafe Restaurant Patisserie,"Fethiye Caddesi No:45 Tarihi Osmanlı Hamamı Karşısı, 41200 İzmit/Kocaeli",(0262) 322 52 00,Error Accessing Site,https://www.google.com/url?q=http://www.garniture.com.tr/&opi=79508299&sa=U&ved=0ahUKEwj266Cfx5WMAxU2SvEDHXEcAX8Q61gIFygO&usg=AOvVaw31i7EYLQp9HJJYd_Xp5Zkl,https://www.google.com/maps/place/Garniture+Cafe+Restaurant+Patisserie/data=!4m7!3m6!1s0x14cb4580439ef93f:0xc3b99b418cae87a3!8m2!3d40.7653356!4d29.9257476!16s%2Fg%2F113fkdc5t!19sChIJP_meQ4BFyxQRo4eujEGbucM?authuser=0&hl=tr&rclk=1
Pizzaköy İzmit Yahyakaptan Şubesi,"Yenişehir, Demokrasi Cd. No: 80/A, 41050 İzmit/Kocaeli",0536 321 28 40,No Website,N/A,https://www.google.com/maps/place/Pizzak%C3%B6y+%C4%B0zmit+Yahyakaptan+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fbdebb50811:0x5d39992d80cc9879!8m2!3d40.7634597!4d29.9609022!16s%2Fg%2F11t9q59cdq!19sChIJEQi1671PyxQReZjMgC2ZOV0?authuser=0&hl=tr&rclk=1
Mavi Körfez Tarihi Eminönü Balıkçısı,"Kemalpaşa Mahallesi Oramiral Salim Dervişoğlu Caddesi, İzmit Marina, 41200 İzmit/Kocaeli",(0262) 339 40 33,No Website,N/A,https://www.google.com/maps/place/Mavi+K%C3%B6rfez+Tarihi+Emin%C3%B6n%C3%BC+Bal%C4%B1k%C3%A7%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4584f1878597:0x94d27ff0afd9f2db!8m2!3d40.759405!4d29.920038!16s%2Fg%2F11b7q0ggzr!19sChIJl4WH8YRFyxQR2_LZr_B_0pQ?authuser=0&hl=tr&rclk=1
Locale İzmit,"Karabaş Mahallesi, Leyla Atakan Caddesi, Karabaş, Belde Sk. No:2/A, 41100 İzmit/Kocaeli",0531 990 68 63,No Website,N/A,https://www.google.com/maps/place/Locale+%C4%B0zmit/data=!4m7!3m6!1s0x14cb45a13f85b0bb:0xe9b5130ccfbe24f6!8m2!3d40.7626997!4d29.9346856!16s%2Fg%2F11j8vn4qfv!19sChIJu7CFP6FFyxQR9iS-zwwTtek?authuser=0&hl=tr&rclk=1
Tablacı Kebap,"Cedit, Sıra Kavaklar Sk. No:5, 41300 İzmit/Kocaeli",(0262) 331 00 31,No Website,N/A,https://www.google.com/maps/place/Tablac%C4%B1+Kebap/data=!4m7!3m6!1s0x14cb4f83d8d1402d:0x8acc426939925c43!8m2!3d40.7654908!4d29.9383823!16s%2Fg%2F11h5p272wv!19sChIJLUDR2INPyxQRQ1ySOWlCzIo?authuser=0&hl=tr&rclk=1
Çınar Lokantası Çarşı yapı,"Sanayi mah. Çarşı yapı sitesi H-5 İzmit Kocaeli, 41000 İzmit/Kocaeli",(0262) 335 40 34,No Email Found,https://www.google.com/url?q=https://m.facebook.com/%25C3%2587INAR-Lokantasi-%25C3%2587ar%25C5%259F%25C4%25B1-Yap%25C4%25B1-AVM-514549341911406/%3Fref%3Dbookmarks&opi=79508299&sa=U&ved=0ahUKEwjP8aOrx5WMAxUcRfEDHQsUL8UQ61gIEygO&usg=AOvVaw3o4-5ujmXnFA1PF3EoybWo,https://www.google.com/maps/place/%C3%87%C4%B1nar+Lokantas%C4%B1+%C3%87ar%C5%9F%C4%B1+yap%C4%B1/data=!4m7!3m6!1s0x14cb455e885b1d6f:0x883883437d546d93!8m2!3d40.754744!4d29.95353!16s%2Fg%2F11c1ssljmp!19sChIJbx1biF5FyxQRk21UfUODOIg?authuser=0&hl=tr&rclk=1
Tavacı Recep Usta Kocaeli,"Self Office, Yenişehir, Konak Sk. 19C, 41050 İzmit/Kocaeli",0533 571 75 41,No Website,N/A,https://www.google.com/maps/place/Tavac%C4%B1+Recep+Usta+Kocaeli/data=!4m7!3m6!1s0x14cb4fe4d2ec8285:0xfcb02d074f011551!8m2!3d40.7655862!4d29.9665036!16s%2Fg%2F11y63twf6g!19sChIJhYLs0uRPyxQRURUBTwctsPw?authuser=0&hl=tr&rclk=1
Geçit restaurant,"Şahabettin bilgisi cad .ömerağa mah.no 75 kat 2izmit merkez Kocaeli TR, 41100 Kocaeli",0546 557 33 35,No Email Found,https://www.google.com/url?q=https://menuburada.com/gecit-restaurant-izmit-carsi-kocaeli/&opi=79508299&sa=U&ved=0ahUKEwjTktWwx5WMAxUKR_EDHe8AIBMQ61gIFigO&usg=AOvVaw2W2K5CsdRI8fWwnStB5eQR,https://www.google.com/maps/place/Ge%C3%A7it+restaurant/data=!4m7!3m6!1s0x14cb45481316a60b:0xfd1244820263cac2!8m2!3d40.7618331!4d29.9280446!16s%2Fg%2F11gr68qfhc!19sChIJC6YWE0hFyxQRwspjAoJEEv0?authuser=0&hl=tr&rclk=1
Tarif Cağ Kebap,"Mehmet Ali Paşa Mahallesi, Adnan Menderes Blv. No:3, 41050 İzmit/Kocaeli",0530 773 61 06,No Website,N/A,https://www.google.com/maps/place/Tarif+Ca%C4%9F+Kebap/data=!4m7!3m6!1s0x14cb4fccaad6dfed:0x6cbf5e003094d3b!8m2!3d40.7637451!4d29.9591348!16s%2Fg%2F11h24rvl8d!19sChIJ7d_WqsxPyxQRO00JA-D1ywY?authuser=0&hl=tr&rclk=1
Satır Kebap Ciğer İzmit,"Yenişehir, Demokrasi Cd. No:48, 41050 İzmit/Kocaeli",0542 208 48 69,No Website,N/A,https://www.google.com/maps/place/Sat%C4%B1r+Kebap+Ci%C4%9Fer+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4fb926eef1b9:0x6afa7dc1e62c34ed!8m2!3d40.763217!4d29.9646292!16s%2Fg%2F11s5f1gm67!19sChIJufHuJrlPyxQR7TQs5sF9-mo?authuser=0&hl=tr&rclk=1
ÇADIR KANDIRA SOFRASI,"Kandıra Yolu Üzeri 3. Km Çayırköy Mevkii, 41060 İzmit/Kocaeli",(0262) 332 11 11,No Email Found,https://www.google.com/url?q=http://cadirkandirasofrasi.com/&opi=79508299&sa=U&ved=0ahUKEwi9t924x5WMAxWLSfEDHXhsH9QQ61gIGCgO&usg=AOvVaw0qnhkdZfXLXf-JBztpu0nX,https://www.google.com/maps/place/%C3%87ADIR+KANDIRA+SOFRASI/data=!4m7!3m6!1s0x14cb51c6806a74bd:0xca1dd81b09b0532b!8m2!3d40.7964515!4d29.9917984!16s%2Fg%2F11bztrq7ch!19sChIJvXRqgMZRyxQRK1OwCRvYHco?authuser=0&hl=tr&rclk=1
Ciğerci Bahattin,"Yenişehir, Gazi Mustafa Kemal Blv. No:135 D:A, 41050 İzmit/Kocaeli",(0262) 325 41 33,No Email Found,https://www.google.com/url?q=https://instagram.com/cigercibahattinizmit&opi=79508299&sa=U&ved=0ahUKEwjc46S7x5WMAxV7RPEDHWNpLjUQ61gIGCgQ&usg=AOvVaw1d0Lq5idk4iDMZVS_BJO4A,https://www.google.com/maps/place/Ci%C4%9Ferci+Bahattin/data=!4m7!3m6!1s0x14cb4fe5974ce983:0xe2f0bf8011cf0e26!8m2!3d40.7680831!4d29.9634451!16s%2Fg%2F11cn9mj43_!19sChIJg-lMl-VPyxQRJg7PEYC_8OI?authuser=0&hl=tr&rclk=1
BALIKÇI ERHAN,"Yenişehir, Adnan Menderes Blv. No:10/A, 41050 İzmit/Kocaeli",0532 135 75 41,No Email Found,https://www.google.com/url?q=https://www.facebook.com/Bal%25C4%25B1k%25C3%25A7%25C4%25B1-ERHAN-104923665327026/%3Fref%3Dpages_you_manage&opi=79508299&sa=U&ved=0ahUKEwjy7ZG-x5WMAxXRRPEDHQYfBYEQ61gIGSgQ&usg=AOvVaw3PxXF1WQWNK6PNucg-4anO,https://www.google.com/maps/place/BALIK%C3%87I+ERHAN/data=!4m7!3m6!1s0x14cb4fd516f69c23:0x5ac0905567e9e818!8m2!3d40.7642103!4d29.9596199!16s%2Fg%2F11p76qnpxg!19sChIJI5z2FtVPyxQRGOjpZ1WQwFo?authuser=0&hl=tr&rclk=1
Lime Cafe İzmit,"Lime cafe, Ömerağa, Belsa Sk. Belsa Plaza Teras kat, 41100 İzmit/Kocaeli",(0262) 321 01 21,No Email Found,https://www.google.com/url?q=https://www.instagram.com/limecafeizmit/%3Fhl%3Dtr&opi=79508299&sa=U&ved=0ahUKEwiem7DBx5WMAxWZSfEDHUrUHdkQ61gIFigS&usg=AOvVaw0GbkqoQCDlG1vDKxR1WhIy,https://www.google.com/maps/place/Lime+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb455ff582fee1:0xe22e17f86f206dc!8m2!3d40.7650617!4d29.9291789!16s%2Fg%2F11gv02vv6h!19sChIJ4f6C9V9FyxQR3Abyhn_hIg4?authuser=0&hl=tr&rclk=1
Hoşgör Pastaneleri,"Ömerağa, İnönü Cd. No:148, 41060 İzmit/Kocaeli",(0262) 322 96 30,No Email Found,https://www.google.com/url?q=http://www.hosgorpastaneleri.com/&opi=79508299&sa=U&ved=0ahUKEwjB2oHEx5WMAxWTQPEDHYkBF3IQ61gIFSgQ&usg=AOvVaw3N_X8eK9btUZDHJZTPhOTD,https://www.google.com/maps/place/Ho%C5%9Fg%C3%B6r+Pastaneleri/data=!4m7!3m6!1s0x14cb4580125c8f8b:0xf17095da32967601!8m2!3d40.7756916!4d29.9789843!16s%2Fg%2F1vnn3nf6!19sChIJi49cEoBFyxQRAXaWMtqVcPE?authuser=0&hl=tr&rclk=1
Alkan Yemek İzmit,"Ömerağa, Alemdar Cd. No:20, 41300 İzmit/Kocaeli",0546 104 46 41,"Thyme-Leaves@2x-291x300.png, Thyme-Leaves@2x.png, rosemary-item@2x.png, nfo@alkanyemekizmit.com, rosemary-item@2x-300x281.png",https://www.google.com/url?q=http://alkanyemekizmit.com/&opi=79508299&sa=U&ved=0ahUKEwip6LHGx5WMAxWRVfEDHZ-aAi4Q61gIGSgQ&usg=AOvVaw1enPxlxxlRmyWylNTENdav,https://www.google.com/maps/place/Alkan+Yemek+%C4%B0zmit/data=!4m7!3m6!1s0x14cb455abd03d031:0x4b3928708869382b!8m2!3d40.7631269!4d29.9287335!16s%2Fg%2F11shfnd39b!19sChIJMdADvVpFyxQRKzhpiHAoOUs?authuser=0&hl=tr&rclk=1
doy çık lokantası,"Tepecik, Feridun Özbay Cd. no 6, 41200 İzmit/Kocaeli",0507 675 65 77,No Website,N/A,https://www.google.com/maps/place/doy+%C3%A7%C4%B1k+lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4596f54fd1dd:0xfcb275a7012ad0e3!8m2!3d40.7637842!4d29.9247625!16s%2Fg%2F11g1pcpzn5!19sChIJ3dFP9ZZFyxQR49AqAad1svw?authuser=0&hl=tr&rclk=1
Maestro İzmit Canlı Müzik & Cafe & Restoran,"Kemalpaşa, Oramiral Salim Dervişoğlu Cd. 68/1, 41200 İzmit/Kocaeli",0541 110 12 41,No Website,N/A,https://www.google.com/maps/place/Maestro+%C4%B0zmit+Canl%C4%B1+M%C3%BCzik+%26+Cafe+%26+Restoran/data=!4m7!3m6!1s0x14cb455ab87883eb:0x3a1d27e5c0c990ea!8m2!3d40.7602797!4d29.9224381!16s%2Fg%2F11t60s6r8y!19sChIJ64N4uFpFyxQR6pDJwOUnHTo?authuser=0&hl=tr&rclk=1
INIIS,"Yahyakaptan, Yahyakaptan mah.sarı mimoza Cad.ayçiceği Sokak, Ilgın Sk. no:11, 41040 İzmit/Kocaeli",(0262) 333 34 44,No Website,N/A,https://www.google.com/maps/place/INIIS/data=!4m7!3m6!1s0x14cb51f36a73aa47:0x6f79316a4380e2d3!8m2!3d40.769607!4d29.9764374!16s%2Fg%2F11tsybwnpb!19sChIJR6pzavNRyxQR0-KAQ2oxeW8?authuser=0&hl=tr&rclk=1
Hoşgör Pastanesi,"Ömerağa, 41040 İzmit/Kocaeli",(0262) 321 35 40,Error Accessing Site,https://www.google.com/url?q=http://www.hosgor.com.tr/&opi=79508299&sa=U&ved=0ahUKEwik-KvRx5WMAxWtR_EDHYtjISEQ61gIEigO&usg=AOvVaw3TLHDy4A24UCf3JRDIsr3U,https://www.google.com/maps/place/Ho%C5%9Fg%C3%B6r+Pastanesi/data=!4m7!3m6!1s0x14cb4580122e15a9:0x94d4cbb2149fb575!8m2!3d40.765716!4d29.9266927!16s%2Fg%2F1th463k9!19sChIJqRUuEoBFyxQRdbWfFLLL1JQ?authuser=0&hl=tr&rclk=1
KAPTAN KEBAP,"Yahyakaptan, Şht. Ergün Köncü Sk. No: 13, 41100 İzmit/Kocaeli",(0262) 311 41 11,No Website,N/A,https://www.google.com/maps/place/KAPTAN+KEBAP/data=!4m7!3m6!1s0x14cb4fb7e4f9caf9:0x750d9cb92e6b1dd6!8m2!3d40.7686327!4d29.9687586!16s%2Fg%2F11rd3l_4sy!19sChIJ-cr55LdPyxQR1h1rLrmcDXU?authuser=0&hl=tr&rclk=1
Heef,"Körfez Mah. Sanayi Cad, Berk Sk., 41000 İzmit/Kocaeli",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Heef/data=!4m7!3m6!1s0x14cb4fd157d391b1:0x950f950e9dc39ae5!8m2!3d40.7641142!4d29.9405081!16s%2Fg%2F11r2jd25v3!19sChIJsZHTV9FPyxQR5ZrDnQ6VD5U?authuser=0&hl=tr&rclk=1
