Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Çalakașık Kadiköy,"Osmanağa, Serasker Cd. No:53, 34714 Kadıköy/İstanbul",(0216) 349 66 88,No Website,N/A,https://www.google.com/maps/place/%C3%87alaka%C8%99%C4%B1k+Kadik%C3%B6y/data=!4m7!3m6!1s0x14cab8661a16d5fd:0x18defd02d87d90f!8m2!3d40.9896274!4d29.0275067!16s%2Fg%2F11clvb8yv_!19sChIJ_dUWGma4yhQRD9mHLdDvjQE?authuser=0&hl=tr&rclk=1
Serçini Special Lokantası,"Osmanağa, Şemsitap Sk. No:14, 34714 Kadıköy/İstanbul",(0216) 449 44 72,No Website,N/A,https://www.google.com/maps/place/Ser%C3%A7ini+Special+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab86f354036c9:0xb7e07aa6e6c00400!8m2!3d40.9910885!4d29.0285955!16s%2Fg%2F1tj639qj!19sChIJyTZANW-4yhQRAATA5qZ64Lc?authuser=0&hl=tr&rclk=1
Ala Kadıköy Meyhane,"Caferağa, Yasa Cd. 58/A, 34734 Kadıköy/İstanbul",(0216) 541 01 11,No Website,N/A,https://www.google.com/maps/place/Ala+Kad%C4%B1k%C3%B6y+Meyhane/data=!4m7!3m6!1s0x14cab867d3bcf441:0xde633ea145187afe!8m2!3d40.9902554!4d29.0253911!16s%2Fg%2F11dfjxy81y!19sChIJQfS802e4yhQR_noYRaE-Y94?authuser=0&hl=tr&rclk=1
Kimyon Kadıköy,"Caferağa, Kadife Sk. No:17 D:C, 34710 Kadıköy/İstanbul",(0216) 330 48 45,No Email Found,http://www.kimyon.com.tr/,https://www.google.com/maps/place/Kimyon+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cad06877f41663:0x3521c8fc32bcf708!8m2!3d40.986745!4d29.0267737!16s%2Fg%2F1td_7q2c!19sChIJYxb0d2jQyhQRCPe8MvzIITU?authuser=0&hl=tr&rclk=1
il Sud Moda,"Caferağa, Sarraf Ali Sk. No 15, 34710 Kadıköy/İstanbul",0532 564 00 73,"ciao@ilsud.com, il-sud-logo_22ff0438-1d64-4185-bf9e-0f9ac138e07f_180x@2x.png",https://ilsud.com/,https://www.google.com/maps/place/il+Sud+Moda/data=!4m7!3m6!1s0x14cab902e643125b:0xa3610bcbfa849d63!8m2!3d40.9877396!4d29.0247453!16s%2Fg%2F11r8nznt4z!19sChIJWxJD5gK5yhQRY52E-ssLYaM?authuser=0&hl=tr&rclk=1
Forchetta Plus Kadıköy,"Osmanağa, Kıvanç Sk. no:6/B, 34714 Kadıköy/İstanbul",0535 312 59 53,No Website,N/A,https://www.google.com/maps/place/Forchetta+Plus+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab96a9402aef9:0x9325bf8afb15a0f!8m2!3d40.9922209!4d29.0285496!16s%2Fg%2F11kq6rwwj_!19sChIJ-a4ClGq5yhQRD1qxr_hbMgk?authuser=0&hl=tr&rclk=1
Benusen Meyhane,"Caferağa, Neşet Ömer Sk. NO :18 D:20, 34710 Kadıköy/İstanbul",0530 494 56 36,No Website,N/A,https://www.google.com/maps/place/Benusen+Meyhane/data=!4m7!3m6!1s0x14cab953ad1731ad:0x9f766f9cc54f10f3!8m2!3d40.9895483!4d29.0224171!16s%2Fg%2F1thnf6nx!19sChIJrTEXrVO5yhQR8xBPxZxvdp8?authuser=0&hl=tr&rclk=1
180 Coffee Brasserie,"Caferaga mahallesi Dr. Esat Işıl Cad. Erdal apartmani no:36 Moda Asya, 34710 Kadıköy/İstanbul",(0216) 337 57 27,No Website,N/A,https://www.google.com/maps/place/180+Coffee+Brasserie/data=!4m7!3m6!1s0x14cab8613be9a22b:0xf844772f7f0b430b!8m2!3d40.9848115!4d29.0267406!16s%2Fg%2F11btx6l36s!19sChIJK6LpO2G4yhQRC0MLfy93RPg?authuser=0&hl=tr&rclk=1
Küp Saklı Bahçe Kadıköy,"Caferağa, Güneşli Bahçe Sok no 47, 34710 Kadıköy/İstanbul",(0216) 347 86 94,No Website,N/A,https://www.google.com/maps/place/K%C3%BCp+Sakl%C4%B1+Bah%C3%A7e+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab867cfd5fdd1:0xac9bfaca57b3a9ed!8m2!3d40.9887471!4d29.0240439!16s%2Fg%2F1tfz7hyv!19sChIJ0f3Vz2e4yhQR7amzV8r6m6w?authuser=0&hl=tr&rclk=1
Thales Cafe Kadıköy,"Caferağa, Hacı Şükrü Sk. No:7, 34710 Kadıköy/İstanbul",(0216) 450 43 78,No Email Found,http://thalescafebar.com/,https://www.google.com/maps/place/Thales+Cafe+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab86691429a07:0xb4211b5f3ca28a00!8m2!3d40.9868727!4d29.0275439!16s%2Fg%2F1pyqm6dxr!19sChIJB5pCkWa4yhQRAIqiPF8bIbQ?authuser=0&hl=tr&rclk=1
DENİZ YILDIZI RESTAURANT,"Osmanağa, Serasker Cd. no:6, 34714 Kadıköy/İstanbul",(0216) 450 25 34,No Website,N/A,https://www.google.com/maps/place/DEN%C4%B0Z+YILDIZI+RESTAURANT/data=!4m7!3m6!1s0x14cab867c5379083:0xe465aa306d1c073f!8m2!3d40.9901798!4d29.0247505!16s%2Fg%2F1tcwzk09!19sChIJg5A3xWe4yhQRPwccbTCqZeQ?authuser=0&hl=tr&rclk=1
Nisan Balık Restaurant,"Osmanağa, Yasa Cd. No:54, 34710 Kadıköy/İstanbul",(0216) 349 96 26,No Website,N/A,https://www.google.com/maps/place/Nisan+Bal%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cab867d97459f7:0xb8523e6b0624ea59!8m2!3d40.9904609!4d29.025077!16s%2Fg%2F1ptxcphy4!19sChIJ91l02We4yhQRWeokBms-Urg?authuser=0&hl=tr&rclk=1
Asırlık Balık Restaurant,"Caferağa, Güneşli Bahçe Sok 34/A, 34710 Kadıköy/İstanbul",(0216) 347 37 37,Error Accessing Site,http://www.asirlikkadikoy.com/,https://www.google.com/maps/place/As%C4%B1rl%C4%B1k+Bal%C4%B1k+Restaurant/data=!4m7!3m6!1s0x14cab869b27b3207:0x16054be8e32925ae!8m2!3d40.9893643!4d29.0242514!16s%2Fg%2F1v1n_706!19sChIJBzJ7smm4yhQRriUp4-hLBRY?authuser=0&hl=tr&rclk=1
Tarihi Tencere Köftecisi İstanbul Kadıköy Halitağa,"Şadırvan Apartmanı, Osmanağa, Halitağa Cd. A Blok Dükkan No:1, 34714 Kadıköy/İstanbul",Telefon Yok,No Email Found,https://tarihitencerekoftecisi.com/,https://www.google.com/maps/place/Tarihi+Tencere+K%C3%B6ftecisi+%C4%B0stanbul+Kad%C4%B1k%C3%B6y+Halita%C4%9Fa/data=!4m7!3m6!1s0x14cad3861c426893:0xabd6f63c1999e732!8m2!3d40.9922169!4d29.0291246!16s%2Fg%2F11ww98079w!19sChIJk2hCHIbTyhQRMueZGTz21qs?authuser=0&hl=tr&rclk=1
Ali Baba Restaurant Kadıköy,"Osmanağa, Serasker Cd. No:7, 34710 Kadıköy/İstanbul",(0216) 330 31 31,No Email Found,http://facebook.com/alibabarestaurantkadikoy,https://www.google.com/maps/place/Ali+Baba+Restaurant+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab8663056e967:0xe4ebd590e2a49068!8m2!3d40.9902716!4d29.0248479!16s%2Fg%2F1tjcrpf3!19sChIJZ-lWMGa4yhQRaJCk4pDV6-Q?authuser=0&hl=tr&rclk=1
11Kadıköy,"Caferağa, Arayıcıbaşı Sk. No:11, 34710 Kadıköy/İstanbul",0539 929 37 11,No Email Found,https://11kadikoy.com/,https://www.google.com/maps/place/11Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab9ecac5c5c1b:0xfdd92c959c7ddd9f!8m2!3d40.9880871!4d29.0269302!16s%2Fg%2F11fmbkk9wh!19sChIJG1xcrOy5yhQRn919nJUs2f0?authuser=0&hl=tr&rclk=1
Bistro 33,"Caddebostan, Zincirli Köşk Sk. No:10, 34728 Kadıköy/İstanbul",(0216) 478 65 50,No Website,N/A,https://www.google.com/maps/place/Bistro+33/data=!4m7!3m6!1s0x14cac70b5f9828fd:0x776b495ad161e28f!8m2!3d40.9642505!4d29.0702204!16s%2Fg%2F1tf1kvxk!19sChIJ_SiYXwvHyhQRj-Jh0VpJa3c?authuser=0&hl=tr&rclk=1
Dem Moda,"Caferağa, Şair Nefi Sk. 9/1, 34710 Kadıköy/İstanbul",(0216) 550 62 30,"logo-band@1X.png.webp, logo-band@1X.png",http://dem.istanbul/,https://www.google.com/maps/place/Dem+Moda/data=!4m7!3m6!1s0x14cab8610ec35205:0x74df7c6d33e119ff!8m2!3d40.9838093!4d29.0265877!16s%2Fg%2F11c6d_6_1y!19sChIJBVLDDmG4yhQR_xnhM21833Q?authuser=0&hl=tr&rclk=1
Sayla Mantı,"Osmanağa mahallesi Bahariye caddesi, Nail Bey Sk. No:32, 34710 Kadıköy/İstanbul",(0216) 336 26 75,No Website,N/A,https://www.google.com/maps/place/Sayla+Mant%C4%B1/data=!4m7!3m6!1s0x14cab867a8bd08f5:0x2d1b71cbc4adf4d8!8m2!3d40.9885223!4d29.0277127!16s%2Fg%2F1tf84f0s!19sChIJ9Qi9qGe4yhQR2PStxMtxGy0?authuser=0&hl=tr&rclk=1
Panda Kitchen Kadıköy,"Hasanpaşa, Zerrin Sk. No:4 / A, 34722 Kadıköy/İstanbul",0546 621 87 88,No Website,N/A,https://www.google.com/maps/place/Panda+Kitchen+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cac766e9c5c1eb:0xd040ea69c01596bc!8m2!3d41.00027!4d29.048013!16s%2Fg%2F11rmngtt40!19sChIJ68HF6WbHyhQRvJYVwGnqQNA?authuser=0&hl=tr&rclk=1
Khalkedon Fenerbahçe,"Fenerbahçe, Fener Kalamış Cd. No:90, 34726 Kadıköy/İstanbul",(0216) 550 51 95,No Website,N/A,https://www.google.com/maps/place/Khalkedon+Fenerbah%C3%A7e/data=!4m7!3m6!1s0x14cab87cf41d9f51:0x79feee97741b3dd3!8m2!3d40.9691806!4d29.0373689!16s%2Fg%2F1ywqg0z9g!19sChIJUZ8d9Hy4yhQR0z0bdJfu_nk?authuser=0&hl=tr&rclk=1
Aşiyan Restaurant,"Caferağa, Neşet Ömer Sk. no:5-7 D:2, 34710 Kadıköy/İstanbul",0532 493 24 08,Error Accessing Site,https://instagram.com/asiyan.restaurant,https://www.google.com/maps/place/A%C5%9Fiyan+Restaurant/data=!4m7!3m6!1s0x14cab8663df9234f:0x883163aebae16a2c!8m2!3d40.9896202!4d29.0227298!16s%2Fg%2F11fxc8sjdg!19sChIJTyP5PWa4yhQRLGrhuq5jMYg?authuser=0&hl=tr&rclk=1
Rota Restaurant,"Caferağa, Güneşli Bahçe Sok No:29/A D:1, 34710 Kadıköy/İstanbul",(0216) 330 71 44,No Website,N/A,https://www.google.com/maps/place/Rota+Restaurant/data=!4m7!3m6!1s0x14cab867b8f481c9:0xb75b1a87da4afe08!8m2!3d40.989689!4d29.024694!16s%2Fg%2F11bychbb68!19sChIJyYH0uGe4yhQRCP5K2ocaW7c?authuser=0&hl=tr&rclk=1
KADIKÖY ŞELALE RESTAURANT,"Caferağa, Güneşli Bahçe Sok, 34710 Kadıköy/İstanbul",(0216) 330 44 20,No Website,N/A,https://www.google.com/maps/place/KADIK%C3%96Y+%C5%9EELALE+RESTAURANT/data=!4m7!3m6!1s0x14cab867bc04e0d5:0xf83fa15acd31a777!8m2!3d40.9889903!4d29.024002!16s%2Fg%2F1tdj7blf!19sChIJ1eAEvGe4yhQRd6cxzVqhP_g?authuser=0&hl=tr&rclk=1
Balon Cafe & Restaurant,"Caferağa, Kadıköy Sahili, 34716 Kadıköy/İstanbul",(0216) 347 67 03,No Email Found,http://instagram.com/turkbaloncafe,https://www.google.com/maps/place/Balon+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x14cab85ce1960569:0x434ce035ae77f43f!8m2!3d40.9911544!4d29.0191374!16s%2Fg%2F1tdhj46p!19sChIJaQWW4Vy4yhQRP_R3rjXgTEM?authuser=0&hl=tr&rclk=1
Rafine Moda - Fine Cuisine,"Caferağa, Nene Hatun Sk. 3 A, 34710 Kadıköy/İstanbul",Telefon Yok,No Website,N/A,https://www.google.com/maps/place/Rafine+Moda+-+Fine+Cuisine/data=!4m7!3m6!1s0x14cab866df8b05ef:0x739cdb85f1f2a89d!8m2!3d40.9803322!4d29.0234103!16s%2Fg%2F11b6h_ysc9!19sChIJ7wWL32a4yhQRnajy8YXbnHM?authuser=0&hl=tr&rclk=1
Salt Fried Chicken Kadıköy,"Caferağa, Nail Bey Sk. No:11, 34710 Kadıköy/İstanbul",0850 800 6503,No Email Found,http://www.saltfriedchicken.com/,https://www.google.com/maps/place/Salt+Fried+Chicken+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab9e3428da00f:0xead77a9d41bfdea9!8m2!3d40.9883437!4d29.0278754!16s%2Fg%2F11qq1ntdry!19sChIJD6CNQuO5yhQRqd6_QZ161-o?authuser=0&hl=tr&rclk=1
Lena Restoran,"Osmanağa, Sakız Sk. no:32, 34714 Kadıköy/İstanbul",0542 152 53 62,Error Accessing Site,https://instagram.com/lena.restoran,https://www.google.com/maps/place/Lena+Restoran/data=!4m7!3m6!1s0x14cab90acfccc9fb:0xc9e5054dff7b5d23!8m2!3d40.9893924!4d29.027037!16s%2Fg%2F11s_wv3z91!19sChIJ-8nMzwq5yhQRI117_00F5ck?authuser=0&hl=tr&rclk=1
Şiraz Kadıköy,"Caferağa, Sarraf Ali Sk. 7A, 34710 Kadıköy/İstanbul",0506 302 81 88,No Website,N/A,https://www.google.com/maps/place/%C5%9Eiraz+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab98a3aa101d5:0x10fd9fbd16051942!8m2!3d40.9877369!4d29.0249271!16s%2Fg%2F11j4fnf4vt!19sChIJ1QGhOoq5yhQRQhkFFr2f_RA?authuser=0&hl=tr&rclk=1
Kadıköy Midyecisi,"Caferağa, Sarraf Ali Sk. 22/b, 34710 Kadıköy/İstanbul",(0216) 330 05 47,info@kadikoymidyecisi.com,http://www.kadikoymidyecisi.com/,https://www.google.com/maps/place/Kad%C4%B1k%C3%B6y+Midyecisi/data=!4m7!3m6!1s0x14cab9de75f25501:0x3ed5ed4707b7f2be!8m2!3d40.9880334!4d29.0242096!16s%2Fg%2F11h79t252p!19sChIJAVXydd65yhQRvvK3B0ft1T4?authuser=0&hl=tr&rclk=1
Hatay Restaurant 1967 ( Müze Restaurant ),"Bostancı, Bağdat Cad. No:526, 34744 Kadıköy/İstanbul",0552 856 33 57,No Email Found,http://www.hatayrestaurant1967.com/,https://www.google.com/maps/place/Hatay+Restaurant+1967+%28+M%C3%BCze+Restaurant+%29/data=!4m7!3m6!1s0x14cac6fd4884cc2b:0xaa8f2da3ed9d2953!8m2!3d40.9538889!4d29.0936111!16s%2Fg%2F1tfdvwrf!19sChIJK8yESP3GyhQRUymd7aMtj6o?authuser=0&hl=tr&rclk=1
Haçapuri,"Hasanpaşa, Fahrettin Kerim Gökay Cd No:11, 34722 Kadıköy/İstanbul",(0216) 450 23 00,No Website,N/A,https://www.google.com/maps/place/Ha%C3%A7apuri/data=!4m7!3m6!1s0x14cab873a43f0001:0x4d78718cf8fcffa5!8m2!3d40.9937855!4d29.038209!16s%2Fg%2F11c5s5ls2p!19sChIJAQA_pHO4yhQRpf_8-IxxeE0?authuser=0&hl=tr&rclk=1
Ciğerci hulusi,"Caferağa, Misbah Muayyeş Sk., 34710 Kadıköy/İstanbul",(0216) 336 11 23,No Website,N/A,https://www.google.com/maps/place/Ci%C4%9Ferci+hulusi/data=!4m7!3m6!1s0x14cab85d80f4cee5:0xfb361fb7ea8815b0!8m2!3d40.9888913!4d29.0225429!16s%2Fg%2F1tcvllpb!19sChIJ5c70gF24yhQRsBWI6rcfNvs?authuser=0&hl=tr&rclk=1
Borsam Taşfırın Tarihi Çarşı,"Caferağa, Güneşli Bahçe Sok No:22, 34710 Kadıköy/İstanbul",(0216) 337 05 04,No Website,N/A,https://www.google.com/maps/place/Borsam+Ta%C5%9Ff%C4%B1r%C4%B1n+Tarihi+%C3%87ar%C5%9F%C4%B1/data=!4m7!3m6!1s0x14cab867c6508ca1:0x812097f208881504!8m2!3d40.9899749!4d29.0247398!16s%2Fg%2F11cn9kvxb4!19sChIJoYxQxme4yhQRBBWICPKXIIE?authuser=0&hl=tr&rclk=1
KADİKÖY CİĞERCİSİ,"Feneryolu, Fahrettin Kerim Gökay Cd No:56, 34724 Kadıköy/İstanbul",(0216) 804 21 00,info@kadikoycigercisi.com.tr,https://kadikoycigercisi.com.tr/,https://www.google.com/maps/place/KAD%C4%B0K%C3%96Y+C%C4%B0%C4%9EERC%C4%B0S%C4%B0/data=!4m7!3m6!1s0x14cad0455ec6e1af:0xd8fd52a6d6913208!8m2!3d40.9873852!4d29.0446184!16s%2Fg%2F11g6qdkq2m!19sChIJr-HGXkXQyhQRCDKR1qZS_dg?authuser=0&hl=tr&rclk=1
Ethem Efendi Kahvaltı,"Erenköy, Ethem Efendi Cd. No:50, 34738 Kadıköy/İstanbul",0541 229 52 82,info@ethemefendikahvalti.com,http://www.ethemefendikahvalti.com/,https://www.google.com/maps/place/Ethem+Efendi+Kahvalt%C4%B1/data=!4m7!3m6!1s0x14cac75dac2647b1:0x61bc00c5c4aa5062!8m2!3d40.971825!4d29.0737709!16s%2Fg%2F11hd79z6mb!19sChIJsUcmrF3HyhQRYlCqxMUAvGE?authuser=0&hl=tr&rclk=1
Koço Restaurant,"Caferağa, Moda Cd. No:171, 34710 Kadıköy/İstanbul",(0216) 336 07 95,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,http://www.kocorestaurant.com/,https://www.google.com/maps/place/Ko%C3%A7o+Restaurant/data=!4m7!3m6!1s0x14cab88ac3d6fbf3:0x81089b646eeb5aa6!8m2!3d40.9801066!4d29.0245649!16s%2Fg%2F1trs_6x3!19sChIJ8_vWw4q4yhQRplrrbmSbCIE?authuser=0&hl=tr&rclk=1
Suflör Kadıköy,"Osmanağa, Nihal Sk. No:5/a, 34714 Kadıköy/İstanbul",(0216) 550 24 44,No Email Found,http://www.instagram.com/suflorkadikoy/,https://www.google.com/maps/place/Sufl%C3%B6r+Kad%C4%B1k%C3%B6y/data=!4m7!3m6!1s0x14cab98c7222d6bf:0xda9b6be121c3e1e0!8m2!3d40.9893204!4d29.0298078!16s%2Fg%2F11fmvdbwrf!19sChIJv9Yicoy5yhQR4OHDIeFrm9o?authuser=0&hl=tr&rclk=1
Artois Cadde - Cocktail Bar & Chef Restaurant,"Bağdat Caddesi, Haldun Taner Sk. No:7/B, 34728 Kadıköy/İstanbul",0850 460 0278,info@artois.com.tr,https://artois.com.tr/,https://www.google.com/maps/place/Artois+Cadde+-+Cocktail+Bar+%26+Chef+Restaurant/data=!4m7!3m6!1s0x14cac7ec211bb66b:0xbd1c793263d98247!8m2!3d40.9672799!4d29.0652276!16s%2Fg%2F11s4cb6my_!19sChIJa7YbIezHyhQRR4LZYzJ5HL0?authuser=0&hl=tr&rclk=1
